Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25
Tracks 1 to 25																																																																											
128	526.9756	42.556976	 	344.29044	132.0872	 	1194.0243	170.99066	 	1102.6357	156.1	 	34.60936	207.1747	 	736.1205	257.05518	 	229.10889	364.64612	*	495.79803	446.2996	 	612.25854	532.2532	 	479.10687	534.3575	 	265.1215	576.1972	 	122.89889	623.9086	 	381.35052	674.7381	 	358.71295	715.65906	 	1092.5056	749.1852	 	1320.0222	767.41724	 	1225.5297	791.1823	 	204.86792	821.3531	 	43.67469	828.555	 	745.3716	867.69806	 	827.7489	912.61725	*	1316.234	1032.6383	*	82.54185	1031.06	 	1054.081	1054.9418	 	1316.8743	1031.2834	 
129	526.64777	41.73641	 	344.66656	131.29752	 	1194.0757	170.76743	 	1102.4448	156.07	 	35.620514	206.81738	 	735.2613	257.2116	 	229.36522	363.98117	*	496.46048	445.58005	 	612.18756	531.6326	 	479.46704	533.59125	 	264.67892	575.59924	 	123.28046	623.42773	 	382.0073	674.925	 	359.3818	716.1481	 	1093.1385	749.2111	*	1320.8328	766.9128	 	1226.4114	791.3872	 	205.67297	820.91486	 	44.090054	828.52014	 	745.2562	867.4543	 	828.464	913.77954	*	1315.6895	1032.7211	*	83.9165	1030.9144	 	1054.1615	1054.0156	 	1316.4746	1031.6368	 
130	526.1905	41.817703	 	344.94833	131.22276	 	1194.2037	171.32704	 	1102.6453	157.40833	 	35.326088	206.66096	 	734.1145	257.98688	 	228.78696	362.9971	*	496.30182	445.08435	 	611.37555	531.70435	 	479.14078	533.6121	 	265.38904	574.9044	 	123.27841	623.36365	 	382.5446	675.51215	 	358.97467	717.30536	 	1092.4641	749.4074	 	1319.9386	766.1066	 	1225.6165	791.36505	 	206.02368	822.03314	 	43.25401	827.6778	 	744.8259	867.5947	 	828.00867	913.86456	*	1316.6753	1032.7062	*	83.10865	1030.6371	 	1054.3027	1053.9629	 	1317.3112	1031.9359	 
131	526.7205	42.14005	 	345.13617	131.31635	 	1194.2712	171.2712	 	1101.8177	157.12994	 	35.830868	206.91127	 	734.3588	258.5765	 	228.28311	362.35736	*	495.2567	444.2143	 	611.71533	532.43976	 	478.58713	533.5442	 	264.75342	574.57117	 	122.77887	624.7014	 	381.60175	674.97253	 	359.2772	717.4315	 	1092.3242	748.5962	 	1320.5532	764.8557	 	1225.7782	790.95953	 	207.29048	822.61975	 	43.743904	827.49866	 	744.56714	868.3867	 	828.8174	913.37244	*	1317.4901	1031.6782	*	83.926735	1029.9481	 	1055.2408	1053.9233	 	1318.1744	1030.8656	 
132	527.0537	41.890213	 	344.5813	131.16547	 	1193.665	171.13274	 	1101.5443	157.16095	 	36.472893	206.7633	 	732.7433	258.64368	 	228.15312	362.09796	*	494.77582	445.13956	 	611.41473	532.99493	 	478.6615	533.5801	 	263.8138	574.9147	 	123.30398	624.2045	 	381.51865	675.3802	 	358.86023	717.45966	 	1091.6843	748.7902	 	1320.6627	765.5105	 	1225.4113	791.12555	 	207.013	822.987	 	44.462315	827.48926	 	743.78107	868.7274	 	828.725	914.0118	*	1317.7084	1031.6875	*	83.219055	1030.2147	 	1054.8821	1054.4485	 	1318.2694	1030.9335	 
133	527.0876	41.800358	 	345.14603	131.04701	 	1194.3787	169.73018	 	1101.6709	157.45905	 	35.970417	207.33124	 	732.9903	259.19196	 	228.90057	361.6553	*	494.9526	445.5474	 	612.2022	533.8442	 	479.2109	534.4356	 	263.70856	575.17084	 	122.81526	624.33167	 	381.2126	675.52783	 	358.33063	717.87537	 	1091.6484	748.71313	*	1320.1177	766.1211	 	1224.7428	791.3826	 	207.30978	823.4622	 	44.39404	828.6351	 	743.5422	869.4958	 	828.2708	913.5686	 	1317.5105	1031.3527	*	83.356995	1030.053	 	1054.689	1054.921	 	1318.1547	1030.4589	 
134	527.3439	41.44994	 	344.9154	130.99388	 	1194.5583	169.20232	 	1100.6469	156.88841	 	35.449562	208.09941	 	733.1453	258.28244	 	229.0313	361.64264	*	495.37067	446.4042	 	612.16266	533.8346	 	479.48813	534.9809	 	263.64075	575.243	 	122.655716	624.99	 	381.2969	675.31757	 	358.27628	718.4045	 	1091.6619	748.8836	*	1321.0135	765.1841	 	1224.7566	790.9914	 	208.00975	823.85376	 	45.483826	828.1024	 	743.43713	870.5343	 	828.58453	914.2799	 	1317.1842	1031.2263	*	82.62294	1031.2047	 	1054.8898	1056.4427	 	1317.6074	1030.5052	 
135	526.5797	40.642513	 	344.22394	131.87372	 	1194.209	168.67195	 	1100.8229	157.31508	 	34.238785	208.5997	 	732.6852	259.55188	 	228.92628	361.07956	*	495.8774	445.89822	 	612.7581	535.4047	 	479.0839	535.59247	 	262.5529	575.19617	 	120.89492	624.27576	 	381.2782	675.48975	 	358.37277	718.8502	 	1091.245	748.491	*	1321.3573	764.67883	 	1224.515	791.0098	 	207.27469	823.64606	 	45.766846	826.9151	 	743.50714	870.6227	 	827.229	915.0638	*	1317.2283	1031.1082	*	81.05043	1031.2811	 	1054.4065	1056.1715	 	1316.6979	1031.9479	*
136	526.9548	40.83095	 	345.05515	131.91544	 	1194.505	168.87881	 	1099.9009	158.34308	 	34.958084	208.96906	 	733.0294	260.21323	 	229.87703	360.3866	*	495.674	445.53308	*	611.95746	535.80927	 	480.16754	535.1055	 	263.511	574.975	 	121.44587	624.2892	 	382.04053	675.58105	 	357.80917	718.4959	 	1090.5513	748.3432	*	1322.0172	764.0612	 	1225.0205	791.20844	 	207.83517	823.4834	 	45.51852	827.14813	 	744.1728	871.0099	 	827.4941	914.4529	*	1317.2046	1030.5568	*	80.824265	1031.0376	 	1054.575	1056.0493	 	1317.924	1029.7191	 
137	526.6748	40.870987	 	344.90665	131.94052	 	1195.1151	169.88136	 	1099.711	158.57649	 	34.321636	208.5	 	732.9175	260.89136	 	228.91655	361.7845	*	495.7555	445.87042	 	610.43427	535.2954	 	479.8169	534.339	 	263.68887	574.52783	 	121.66476	623.49286	 	382.51047	675.9052	 	357.78043	718.4849	 	1092.2716	747.8888	*	1322.7778	764.2336	 	1224.7446	790.18115	 	208.40274	822.70276	 	44.304234	826.9828	 	744.38715	871.2643	 	827.0404	915.38104	*	1317.456	1030.7087	*	80.40741	1031.179	 	1054.5962	1056.5577	 	1318.3029	1029.8015	 
138	526.375	40.94762	 	345.05237	132.61209	 	1195.3624	170.29437	 	1099.3746	158.52925	 	35.7781	208.2723	 	732.64825	262.00552	 	229.4115	361.55164	*	496.35062	446.64322	 	610.1947	535.46893	 	479.42584	535.3977	 	264.3561	574.6246	 	121.29944	622.4929	 	383.37073	674.89575	 	357.44888	718.3633	 	1091.4603	748.39087	*	1321.7612	763.7014	 	1225.0492	790.9851	 	207.66435	822.8969	 	43.954784	826.9246	 	745.2722	871.5358	 	827.8156	915.54865	 	1317.5121	1031.0663	*	79.66282	1031.2458	 	1055.0616	1057.5664	 	1318.2203	1029.8492	 
139	526.693	40.514477	 	346.19452	133.01648	 	1196.3828	169.69017	 	1099.5056	158.5795	 	35.752445	207.87476	 	732.73535	261.3037	 	229.78699	360.67307	*	496.84912	445.72043	 	610.7809	535.1331	 	479.5688	534.9815	 	264.05286	575.4089	 	121.597046	620.93884	 	383.52103	675.3384	 	357.625	718.2264	 	1091.3269	749.0453	*	1320.6531	764.0696	 	1224.8954	791.75256	 	208.32402	824.3757	 	43.975067	826.66534	 	744.9827	872.2709	 	826.8994	916.359	*	1318.2848	1029.7659	*	79.67076	1031.7466	 	1054.9609	1057.1519	 	1319.3285	1028.321	 
140	527.2701	41.39416	 	346.86768	132.40497	 	1196.1351	169.38248	 	1098.6953	158.91562	 	34.09042	208.05719	 	732.3015	261.2521	 	229.16716	361.15402	*	496.9042	445.3533	*	611.0375	534.58685	 	478.5523	534.5893	 	263.65515	575.6588	 	121.03015	620.54486	 	383.27545	675.7885	 	357.33496	718.48615	 	1090.838	749.34595	*	1320.8038	765	 	1224.1896	791.7852	 	208.55923	825.3378	 	43.28318	827.3436	 	745.2396	872.89056	 	826.65466	917.6281	*	1317.619	1029.6666	*	78.83015	1031.2463	 	1054.9807	1057.7971	 	1318.6213	1028.2244	 
141	527.7767	41.468445	 	346.94864	132.72214	 	1197.0621	169.82428	 	1099.1663	158.5796	 	34.01921	207.78867	 	732.49536	262.3458	 	229.47781	360.61243	*	497.604	444.02155	*	611.5827	535.5211	 	478.97507	535.11847	 	264.0583	574.4632	 	120.41477	621.2131	 	383.03513	676.85504	 	357.28882	718.4217	 	1090.3998	748.72546	*	1320.6719	764.3903	 	1224.6783	791.88055	 	208.90366	826.7616	 	43.360497	827.28485	 	744.9573	873.7564	 	826.8137	916.8446	*	1318.3889	1029.3334	*	78.63734	1031.0076	 	1055.5466	1057.8743	 	1319.738	1027.5345	 
142	527.236	40.906326	 	345.98038	132.67079	 	1197.2854	169.27171	 	1099.348	159.20013	 	33.576088	207.79446	 	731.3463	262.40485	 	228.92438	360.4016	*	497.65408	444.07184	*	611.26605	536.5202	 	478.3375	535.2525	 	263.63776	574.4828	 	119.88505	621.744	 	383.15805	676.34906	 	357.19943	718.46014	 	1090.0072	748.7205	*	1320.6112	764.4672	 	1224.4791	791.3573	 	209.52422	825.802	 	43.182293	827.5469	 	743.53766	873.47394	 	825.86273	917.2621	*	1319.2566	1028.8497	*	77.90426	1031.1862	 	1055.3906	1058.8098	 	1317.7097	1030.629	*
143	527.17346	41.816986	 	345.64694	132.4622	 	1196.4369	169.42319	 	1097.6763	159.21213	 	33.586876	207.99858	 	731.29047	262.95422	 	227.66594	359.19696	*	497.85687	443.702	*	610.5507	536.8542	 	478.3543	534.9533	 	264.15244	575.0171	 	119.86806	621.42084	 	382.69693	677.4284	 	356.26642	719.3965	 	1089.7515	748.61316	 	1319.8008	764.22577	 	1224.721	792.23236	 	209.7048	825.4901	 	43.547497	827.60657	 	743.3003	873.32294	 	825.9494	917.5896	*	1320.1824	1029.3033	*	78.58632	1031.3452	 	1055.2847	1057.915	 	1318.5588	1031.4706	*
144	527.70685	42.114445	 	345.9313	133.04886	 	1197.0432	169.1782	 	1097.5474	159.09889	 	32.178864	207.69513	 	732.17633	262.85535	 	227.5816	359.3709	*	497.47888	442.4608	 	611.0152	537.0483	 	478.27234	534.6786	 	263.11194	574.4353	 	120.13092	620.9415	 	382.83847	677.5782	 	357.3741	719.1719	 	1090.302	749.0558	 	1319.3801	764.2507	 	1225.0715	791.9682	 	210.76901	825.8324	 	44.27593	827.4706	 	744.78033	873.55347	 	827.6298	917.4233	 	1321.4723	1028.8407	*	79.20861	1030.9558	 	1055.9462	1057.1516	 	1320.1154	1030.9308	*
145	527.8317	42.236076	 	346.9978	133.17451	 	1197.2972	170.40652	 	1096.8772	158.33853	 	31.821632	207.55313	 	732.74457	263.37466	 	227.40791	359.94748	*	496.91507	442.7393	*	609.7004	538.30237	 	478.05746	534.9022	 	263.22086	573.83624	 	120.31593	620.9231	 	384.22552	676.57214	 	357.65112	720.0763	 	1090.431	749.17096	*	1320.0818	764.0835	 	1224.2346	792	 	211.54347	824.69775	 	43.799103	826.0058	 	744.9223	874.87854	 	827.91437	917.42804	 	1321.7565	1028.8282	*	78.7152	1030.6093	 	1056.6932	1056.564	 	1320.0538	1030.623	*
146	527.0655	42.92381	 	347.5603	133.37437	 	1197.2627	170.73012	 	1095.9164	159.14247	 	31.858696	207.06818	 	732.90546	263.95645	 	227.89914	359.8219	*	497.00073	442.70148	*	609.9104	538.27527	 	477.7974	535.50867	 	263.31998	574.2226	 	120.81687	620.6454	 	385.32224	676.8033	 	357.3237	718.7976	 	1090.1316	748.733	*	1320.4576	763.7938	 	1223.2357	792.38446	 	210.84074	824.5556	 	44.03807	826.8528	 	746.02155	875.319	 	828.74457	916.5912	*	1321.9469	1028.1582	*	79.78498	1029.5597	 	1056.6123	1057.0186	 	1320	1029.7858	*
147	526.5204	42.681057	 	345.71057	133.73627	 	1197.4359	170.7441	 	1095.7019	159.90797	 	32.31855	207.00504	 	732.93164	264.3849	 	228.0346	360.04785	*	496.32584	442.32883	*	609.12305	538.9104	 	477.67786	535.28357	 	262.77835	573.9874	 	121.00206	620.3642	 	385.91656	676.6375	 	356.51138	717.8499	 	1090.1178	748.51013	*	1319.5627	763.4871	 	1222.7759	792.85516	 	211.3821	823.55115	 	44.207535	827.0913	 	747.1284	875.439	 	828.5118	918.01624	*	1320.6008	1028.5474	*	80.336	1030.6215	 	1057.3535	1057.2858	 	1318.6177	1029.4117	*
148	526.8642	42.754097	 	345.78522	134.3606	 	1197.4884	170.83038	 	1095.5532	160.62141	 	33.37988	207.53203	 	733.7973	264.9081	 	228.88248	360.68103	*	497.37964	443.1419	*	609.4346	538.5925	 	478.25934	535.091	 	262.6145	573.21375	 	121.218834	620.8047	 	386.61478	676.32587	 	356.2853	716.7896	 	1091.0739	748.7593	*	1319.6776	763.84247	 	1223.8567	792.2836	 	211.65134	823.558	 	44.5545	826.58875	 	747.48535	874.4019	 	827.83777	917.5385	*	1320.5283	1027.8896	*	80.82008	1030.2228	 	1057.4868	1057.1896	 	1318.734	1029.5638	*
149	526.3509	42.527218	 	346.0731	134.36769	 	1197.3153	170.50943	 	1095.7722	160.61491	 	33.80328	206.55328	 	733.0841	264.15823	 	229.97711	361.9727	*	497.37015	443.66867	*	611.0291	537.2726	 	478.05112	534.7219	 	263.38644	572.3916	 	121.63165	620.4496	 	386.72177	675.9278	 	356.7172	717.2668	 	1089.9841	748.836	*	1320.6144	763.4035	 	1224.0105	792.7226	 	211.30115	823.4242	 	45.258003	825.96606	 	748.7609	874.48834	 	828.27747	917.80896	*	1320.34	1028.5732	*	81.08632	1029.4565	 	1057.0844	1056.9928	 	1318.4333	1030.1666	*
150	527.2401	42.180973	 	346.1816	133.88712	 	1196.422	169.89809	 	1095.0679	161.80748	 	34.015392	206.77806	 	732.46576	264.15878	 	231.03438	361.76648	*	498.4292	442.93066	*	610.7024	537.9346	 	477.61844	534.50854	 	263.6258	571.81067	 	121.00138	620.42834	 	387.09586	676.149	 	355.62592	715.61	 	1090.7329	749.30774	*	1319.897	763.5262	 	1223.1825	792.43396	 	211.10779	822.5125	 	44.998737	825.6313	 	748.702	874.53436	 	827.20935	918.759	*	1319.6422	1028.4319	*	80.36207	1029.785	 	1057.425	1057.4734	 	1318.0625	1029.7084	*
151	528.1182	41.89677	 	345.8468	134.0227	 	1196.3103	170.0322	 	1095.7222	161.21002	 	33.942043	206.80058	 	732.5747	263.9231	 	231.1378	362.02957	*	498.6055	443.68872	*	611.3885	538.3258	 	478.78018	534.5664	 	264.6583	571.5914	 	121.602776	621.03613	 	387.55292	676.49744	 	354.2784	715.4752	 	1090.2461	749.1631	*	1318.8396	763.3587	 	1222.6986	792.8823	 	211.04979	822.413	 	44.755077	826.08246	 	749.38934	874.88794	 	826.97095	918.06396	*	1320.8083	1029.3083	*	79.813324	1029.8632	 	1058.4604	1057.3679	 	1319.0238	1030.5476	*
152	527.9014	41.64789	 	344.45828	134.09618	 	1196.4972	169.83286	 	1096.3384	161.34807	 	33.54684	206.98257	 	732.1529	265.21927	 	230.44714	362.3943	*	499.16617	443.94962	*	611.7167	537.27686	 	479.52063	533.6602	 	264.06152	571.35077	 	121.98174	621.05756	 	387.7896	676	 	354.65442	714.5897	 	1088.2137	750.39496	*	1319.274	763.45105	 	1222.9109	792.8912	 	211.36801	822.9577	 	44.9443	826.1697	 	749.74097	875.4091	 	827.039	918.06995	*	1320.0332	1029.1747	*	79.168365	1030.9557	 	1058.1034	1057.149	 	1318.275	1030.7	*
153	528.3351	41.628654	 	344.4449	135.32066	 	1196.8735	169.39632	 	1097.4686	161.25546	 	33.81688	206.85143	 	732.5107	265.4367	 	229.8928	362.6326	*	499.4822	444.23294	*	612.33167	537.5741	 	479.5217	534.41797	 	264.22025	570.16833	 	122.55337	620.9986	 	387.67935	676.2716	 	355.3483	714.0906	 	1088.3485	751.08575	*	1319.0833	763.6681	 	1222.7881	792.23065	 	210.988	823.1248	 	44.353317	826.5701	 	750.13934	876.8267	 	827.7768	918.742	*	1319.3171	1027.9792	*	78.639626	1030.206	 	1057.8667	1056.7424	 	1317.431	1028.6034	*
154	528.5881	42.17381	 	345.00174	135.6947	 	1196.6274	168.79185	 	1097.991	161.05186	 	34.244747	207.06512	 	733.49255	263.82867	 	229.18268	363.03568	 	499.35886	444.47296	*	613.07806	536.5604	 	480.09064	534.2791	 	264.83334	570.659	 	123.15303	619.02466	 	388.21207	675.8619	 	355.49704	714.3904	 	1087.7825	752.16473	*	1320.0631	764.3386	 	1223.162	791.7352	 	211.4957	823.148	 	44.844517	827.2277	 	750.51746	877.02405	 	827.23285	918.0197	*	1318.5	1028.3334	*	78.3467	1029.5599	 	1057.8097	1056.434	 	1320.0272	1026.5094	 
155	528.78467	42.052788	 	344.5555	135.2094	 	1195.1368	169.46182	 	1097.6979	161.88483	 	33.8364	208.8681	 	734.443	263.66254	 	229.36234	363.71902	*	498.96225	443.4154	*	613.4102	536.04535	 	479.74124	533.693	 	265.3506	569.52936	 	123.68	619.2157	 	387.52103	675.6932	 	355.40787	714.9487	 	1087.6794	751.53625	 	1319.5111	764.6605	 	1221.9061	791.3347	 	211.25215	823.03723	 	45.402813	827.7276	 	749.4912	877.3628	 	827.71356	917.69	*	1318.1227	1029.1227	*	78.395645	1029.4727	 	1057.7384	1056.7957	 	1320.0054	1027.0667	 
156	529.56226	41.851353	 	344.1958	135.06154	 	1195.7388	168.92212	 	1097.6135	162.60675	 	34.023907	208.8062	 	734.87756	263.37943	 	229.70276	363.99185	 	499.13528	444.01718	*	613.6722	535.3081	 	479.15234	533.90027	 	264.38763	568.6793	 	123.46454	618.9837	 	387.0929	675.9506	 	355.51486	714.14636	 	1087.6436	751.6675	 	1318.7969	763.5	 	1221.7682	790.20374	 	212.65729	822.4105	 	46.164143	827.1237	 	749.2851	878.4225	 	826.60474	918.121	*	1317.675	1026.45	*	77.54102	1030.5883	 	1059.2506	1056.9374	 	1319.4071	1024.8684	 
157	528.45776	41.467136	 	343.07092	135.67786	 	1195.7443	168.6044	 	1097.7367	162.28113	 	33.128166	208.86879	 	734.6437	264.1601	 	230.93478	363.63333	 	499.53134	444.2806	*	613.2291	535.1076	 	479.1241	533.922	 	263.6524	568.60706	 	124.72493	619.81805	 	386.8551	676	 	355.3763	713.73694	 	1088.206	751.68427	 	1318.8256	763.96423	 	1221.1764	790.429	 	211.66618	821.7421	 	45.712578	828.0283	 	750.7143	878.8892	 	826.49115	919.5369	*	1316.7142	1026.5358	*	77.17215	1031.1681	 	1058.8334	1057.1005	 	1318.6992	1025.4004	 
158	529.14453	42.5	 	342.789	135.68245	 	1195.1394	168.7493	 	1096.9686	163.3552	 	32.72777	209.6039	 	735.3779	263.75256	 	229.90353	364.21722	*	500.46808	444.42554	*	613.42505	535.07825	 	478.58655	534.8005	 	264.4721	569.026	 	125.08298	619.8787	 	387.1579	676.16974	 	354.8199	713.54034	 	1088.0417	751.2075	*	1319.1515	764.6159	 	1221.8845	791.05426	 	212.06718	822.1096	 	46.12131	828.20605	 	751.1117	878.3146	 	826.1881	920.19543	*	1316.409	1027	*	76.4725	1030.894	 	1058.6493	1056.7091	 	1318.6012	1026.2755	 
159	529.8768	42.528168	 	342.514	135.56163	 	1194.6367	169.36894	 	1097.3141	163.76033	 	33.354023	209.86345	 	734.90704	264.00745	 	229.22964	363.79504	*	499.50302	444.4639	*	615.0498	534.8694	 	478.756	534.8245	 	264.57108	569.0885	 	125.68849	620.87555	 	386.5433	675.8622	 	356.0812	712.65796	 	1088.0338	749.8663	*	1317.9359	764.71497	 	1220.8912	790.86707	 	212.71022	821.9758	 	45.830345	827.8739	 	750.5937	878.7152	 	826.25146	919.61096	*	1317.5	1027.6923	*	76.47668	1031.36	 	1058.506	1056.8235	 	1319.5211	1026.6139	 
160	529.4849	42.37471	 	342.58493	136.03574	 	1194.5961	168.88136	 	1096.6602	163.88127	 	34.04649	209.88425	 	735.1919	264.21683	 	229.48987	363.65082	*	500.0282	445.5475	*	615.6024	535.0773	 	478.08414	534.4242	 	264.3166	568.39825	 	125.00567	621.42773	 	386.20053	675.40106	 	357.20563	712.5133	 	1088.8986	749.3071	*	1318.3015	765.09625	 	1219.9755	790.9321	 	211.54137	821.55133	 	46.807205	826.93994	 	749.8054	878.848	 	824.91547	918.7449	*	1316.5541	1028.0405	*	77.1486	1030.3867	 	1057.5448	1056.6013	 	1318.443	1026.8707	 
161	529.64667	42.154247	 	343.37256	135.58054	 	1195.2542	169.08447	 	1097.5514	163.79364	 	34.546185	210.91566	 	736.1106	265.18774	 	229.56232	363.6914	 	499.87988	445.9925	*	614.99713	535.1648	 	477.6079	534.4197	 	264.7559	567.84906	 	124.31934	621.40326	 	387.4044	675.24677	 	356.95535	712.4524	 	1089.3472	749.42206	*	1317.961	766.1992	 	1221.0125	791.03845	 	211.07588	820.7227	 	46.8381	827.35046	 	750.4264	878.7107	 	825.0431	918.12335	*	1317.0763	1028.3644	*	77.1997	1029.9802	 	1058.0859	1056.5035	 	1318.6936	1026.3507	 
162	528.441	42.208332	 	343.335	136.40865	 	1195.7247	169.398	 	1097.8387	164.3767	 	33.896442	210.28557	 	735.3209	265.01047	 	229.72337	363.84616	*	498.85587	446.53903	*	614.8198	534.5264	 	476.5537	535.4048	 	264.54434	567.62195	 	124.130684	621.0156	 	387.13126	674.4475	 	357.8988	712.51337	 	1089.4429	749.73346	*	1316.8889	766.85693	 	1221.9222	791.03204	 	211.06143	820.9043	 	48.31614	828.04895	 	751.31604	878.25183	 	824.7357	917.74744	*	1317.8611	1027.7628	*	77.21016	1030.1475	 	1058.8766	1056.679	 	1316.3281	1029.7188	*
163	527.4724	42.410343	 	343.4014	136.94028	 	1195.2585	169.66454	 	1096.4473	164.8586	 	33.650852	209.57875	 	736.1424	264.87512	 	229.66216	364.5946	*	499.36304	446.9374	*	615.09143	533.99677	 	475.3108	535.4725	 	265.2866	567.4537	 	124.24579	620.8469	 	387.96356	673.7638	 	358.46188	712.3915	 	1089.6608	750.003	*	1317.2137	765.1806	 	1222.0997	789.96564	 	212.48293	821.0249	 	48.630207	828.85675	 	750.67975	877.71826	 	826.13885	917.49854	*	1318.1125	1028.2825	*	77.84714	1030.1835	 	1059.2115	1056.446	 	1316.2301	1030.1825	*
164	526.5209	42.356316	 	343.10785	137.15756	 	1195.4896	168.97107	 	1096.6947	164.84944	 	34.013733	209.71872	 	736.92816	263.9554	 	229.739	364.0264	 	498.75076	446.57294	*	615.5523	534.57477	 	475.16226	535.4327	 	265.37408	566.5506	 	124.6396	620.1211	 	389.2198	674.28455	 	359.22998	711.4362	*	1089.3817	749.1218	*	1317.1842	764.4346	 	1222.435	789.87286	 	213.60648	820.677	 	47.76658	828.97986	 	750.48566	878.31036	 	826.97144	917.7284	*	1318.11	1029.0745	*	77.69351	1030.657	 	1059.3699	1055.9056	 	1316.6578	1030.9342	*
165	525.1516	41.828705	 	343.26895	137.99478	 	1194.7892	168.80656	 	1096.6808	164.74292	 	34.160984	209.65341	 	736.55664	264.95206	 	229.82855	364.28018	*	499.29086	445.32916	*	616.0683	535.2351	 	475.122	535.71173	 	265.1744	566.7558	 	124.34507	621.62256	 	389.25504	675.46484	 	358.54123	711.8152	 	1089.5878	748.8836	*	1316.9403	763.8208	 	1222.8514	790.10205	 	214.33876	820.14075	 	47.827656	828.3532	 	750.7428	879.3434	 	827.1633	916.5201	*	1317.8047	1028.1545	*	77.248276	1030.8317	 	1059.4537	1055.9364	 	1316.2123	1030.1165	*
166	526.4025	42.06078	 	343.73618	138.76561	 	1195.0896	168.53464	 	1096.5	165.25984	 	34.58169	209.08685	 	736.8821	263.12628	 	230.3468	363.78107	 	498.97928	444.72632	*	616.8239	535.51697	 	476.0323	536.1974	 	265.5862	567.5111	 	123.74476	621.72375	 	388.71985	675.39197	 	358.1305	711.31964	*	1089.17	750.316	*	1317.5111	763.6813	 	1222.9261	790.8698	 	215.22006	820.6268	 	47.55966	828.6699	 	750.53827	879.0991	 	826.0348	916.14056	*	1317.9521	1028.8344	*	77.925095	1030.9008	 	1059.339	1056.9547	 	1316.138	1030.6207	*
167	525.8945	42.090595	 	343.31152	138.21027	 	1195.841	168.09076	 	1095.6124	164.86351	 	34.972744	208.06293	 	735.9408	262.35825	 	230.64427	365.0931	 	498.22797	443.9843	*	616.25024	535.7346	 	475.60074	536.36285	 	264.67538	567.4191	 	123.72988	620.6322	 	389.519	675.7091	 	359.01123	711.36957	*	1089.1664	750.3352	*	1317.4684	763.23737	 	1222.8079	790.47833	 	215.50432	821.3475	 	47.184143	827.7228	 	749.72986	878.4167	 	825.8837	916.4422	*	1317.9854	1029.0645	*	76.815	1031.141	 	1058.579	1056.3948	 	1315.991	1031.009	*
168	525.9228	40.99129	 	342.79855	138.46344	 	1196.1057	168.72731	 	1095.6447	165.22176	 	35.09159	207.86737	 	736.0288	262.10587	 	229.69244	365.3234	 	498.59955	444.2828	*	616.06995	536.3955	 	476.14252	536.2415	 	264.76245	566.8955	 	123.33597	620.58777	 	390.03265	675.97363	 	358.24887	710.7812	 	1089.9043	751.17285	*	1317.5308	763.2737	 	1222.3467	790.6579	 	215.63295	821.47253	 	47.862434	827.8889	 	748.7429	877.8338	 	825.4897	917.5857	*	1318.5498	1028.7274	*	76.60081	1031.6472	 	1057.4299	1055.6876	 	1317.1229	1030.5984	*
169	525.708	40.556736	 	342.68195	137.71683	 	1196.0952	168.23546	 	1096.6947	165.57703	 	35.87365	208.50294	 	736.7218	261.83865	 	229.72906	364.5936	 	499.07336	444.21558	*	615.9047	536.4014	 	476.95108	537.0441	 	264.51236	566.19507	 	124.12535	618.93805	 	390.57816	675.5149	 	357.53116	709.82495	 	1089.9415	750.9836	*	1316.9755	763.02106	 	1222.8398	790.0178	 	215.67442	822.2863	 	48.327404	827.5448	 	748.49	877.30426	 	825.29535	917.1725	*	1318.5464	1028.9066	*	77.056725	1031.9843	 	1057.8977	1055.5421	 	1316.5	1030.6017	*
170	525.94586	40.986614	 	341.94452	137.07605	 	1195.5416	168.37376	 	1095.8762	166.09613	 	35.831776	208.6056	 	736.7353	261.93265	 	229.06961	365.1856	 	499.0982	444.08035	*	615.8364	536.53766	 	475.99402	536.4976	 	264.2645	565.71014	 	124.1737	618.26373	 	389.58536	675.4659	 	357.27844	710.1219	 	1088.4742	751.74884	*	1316.6558	762.2917	 	1222.595	789.8224	 	216.1505	822.9822	 	47.13199	828.04877	 	747.4389	877.61945	 	825.44635	917.8681	*	1317.7188	1027.9685	*	77.33792	1031.9373	 	1058.1866	1055.6699	 	1315.84	1029.38	*
171	526.472	40.271027	 	342.519	137.37491	 	1196.3119	168.2153	 	1096.6376	166.5395	 	37.52477	209.7165	 	736.64514	260.89468	 	230.11937	365.5561	 	498.70386	444.5357	*	616.8957	536.469	 	476.26532	536.1521	 	264.6887	565.9976	 	124.36319	618.1305	 	390.25702	674.5537	 	357.48965	709.02435	*	1088.6403	750.7757	 	1317.1525	762.67584	 	1222.8838	788.7856	 	216.53868	822.7163	 	46.73385	827.94574	 	747.6473	877.87866	 	825.0152	918.23804	*	1317.3524	1029.3036	*	77.17886	1030.9716	 	1058.4375	1055.5509	 	1315.5944	1031.1981	*
