Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23
Tracks 1 to 23																																																																					
186	847.41693	107.56299	 	738.9026	140.47714	*	1090.622	187.8424	 	37.764183	251.21002	 	651.72064	264.69574	 	1365.625	300.7456	 	922.1494	313.08472	 	171.00858	367.90198	 	403.53516	380.4604	 	603.6174	384.1236	 	986.06067	435.18988	 	466.60962	500.44153	 	356.14532	535.55695	 	764.2855	578.3629	 	888.31934	699.0024	 	1240.2905	718.4306	 	650.3605	755.4842	 	76.07481	830.2739	 	1219.8116	873.0233	 	1313.0414	911.14856	 	734.52356	953.436	 	827.1669	1037.9464	 	1141.5287	1059.5497	 
187	848.249	107.38939	 	741.7451	140.52246	*	1091.682	188.34044	 	39.286903	251.52126	 	656.1593	262.90277	 	1366.4716	300.10907	 	923.13385	313.0487	 	176.72844	365.67615	 	404.32935	380.56616	 	604.02167	384.15125	 	986.30493	435.3111	 	467.95865	500.14804	 	357.28516	535.2457	 	764.4104	578.47217	 	890.22797	698.50116	 	1242.2721	718.2577	 	651.6831	755.0227	 	77.26363	830.28955	 	1221.2035	872.4436	 	1313.5043	911.0143	 	735.08984	952.9947	 	828.64624	1037.9988	 	1142.1793	1059.6311	 
188	847.1211	107.19507	 	738.248	141.61235	*	1090.9417	187.56247	 	38.64237	251.69533	 	650.9481	262.70074	 	1366.2108	299.07883	 	922.91046	312.18967	 	169.57866	366.81284	 	403.08737	379.58096	 	602.6027	383.2395	 	985.3424	434.9654	 	466.54498	499.30045	 	356.7881	534.41187	 	763.0344	578.03314	 	888.3413	697.59204	 	1239.6573	718.53937	 	648.9391	754.8888	 	76.44702	829.77924	 	1219.6174	872.3325	 	1312.8167	910.422	 	734.6369	953.5309	 	826.8696	1037.0822	 	1141.3491	1059.3937	 
189	847.8539	107.68589	 	741.87823	142.05438	*	1092.0381	187.89172	 	39.493675	252.01811	 	654.9923	263.7857	 	1367.1216	299.1952	 	923.9819	312.77243	 	175.52394	366.6418	 	404.44412	380.51566	 	603.06964	384.23395	 	986.1178	434.95718	 	468.3009	499.90604	 	357.81827	534.90375	 	764.1495	578.08136	 	889.9146	698.25793	 	1241.567	718.58325	 	651.1915	755.7023	 	78.503334	830.5334	 	1221.7415	872.8535	 	1313.5903	911.37805	 	735.46356	953.8234	 	829.0059	1036.9478	 	1143.4757	1059.8081	 
190	846.8595	107.718735	 	739.9643	140.41104	 	1091.8561	188.2192	 	38.793846	252.477	 	653.48315	262.82788	 	1366.4967	298.9815	 	923.4989	311.94568	 	173.40388	363.96396	 	403.1193	379.08975	 	602.02026	384.08926	 	985.35144	435.10147	 	467.1426	498.75055	 	357.67728	533.9715	 	764.3486	577.37616	 	889.2739	698.0159	 	1241.166	716.08984	 	650.3769	754.6073	 	78.82632	829.3637	 	1220.1935	871.6902	 	1312.5618	911.0868	 	734.58234	953.51074	 	828.7123	1035.9755	 	1142.5917	1059.7637	 
191	846.6661	108.25788	 	739.48224	143.23373	*	1091.7812	189.15343	 	38.70137	253.60268	 	652.80835	265.52365	 	1366.0967	299.14996	 	923.8361	311.5117	 	172.94568	366.82782	 	403.255	379.79224	 	603.2457	383.9194	 	985.274	435.0385	 	467.4177	499.55432	 	358.14703	535.45355	 	764.4643	578.0511	 	889.162	698.6203	 	1239.6398	716.2936	 	650.4004	755.1836	 	78.09188	830.0162	 	1219.6216	872.1945	 	1312.192	910.734	 	734.8292	953.5348	 	829.04315	1036.3038	 	1143.7689	1059.9934	 
192	848.1865	107.42191	 	742.2851	141.68057	*	1092.3806	189.6068	 	39.469437	253.87486	 	656.0112	262.99158	 	1366.2015	299.92865	 	924.9237	311.68967	 	176.77599	365.18903	 	404.74088	379.29898	 	603.7946	383.41843	 	985.7271	434.98062	 	467.68463	499.28284	 	358.64273	535.9456	 	765.101	577.95215	 	890.52655	698.37134	 	1241.1907	716.23254	 	652.3384	755.00946	 	78.58343	830.04254	 	1220.8646	872.0382	 	1312.8854	911.1943	 	734.65424	953.92346	 	830.1303	1035.7147	 	1144.8229	1059.9578	 
193	845.7177	108.28114	 	738.19244	141.89781	*	1090.2463	188.96536	 	37.800632	253.68588	 	650.8638	264.1335	 	1365.3291	299.5524	 	923.8207	312.01422	 	170.80777	365.9621	 	404.1135	379.17987	 	602.6918	383.20474	 	984.8534	434.3118	 	466.6383	500.05048	 	357.42743	535.3648	 	764.25964	577.3449	 	889.4325	698.1988	 	1239.1035	716.1786	 	650.17664	754.0869	 	76.534294	829.474	 	1219.6333	871.36115	 	1311.6644	910.4178	 	733.4245	953.8546	 	827.8089	1035.428	 	1143.0298	1059.7358	 
194	846.3491	108.95552	 	741.6102	142.41634	*	1091.1105	188.92787	 	39.255184	254.20334	 	656.56506	264.87488	 	1366.2681	300.409	 	925.23413	313.05518	 	177.58757	366.33615	 	404.61	380.21356	 	604.3335	383.73218	 	985.9902	434.89944	 	468.14694	500.74356	 	358.50827	536.1238	 	765.9214	578.2666	 	891.26715	698.0266	 	1241.2401	717.84125	 	652.0545	753.988	 	78.370026	830.6416	 	1221.3722	872.8139	 	1313.1626	910.4846	 	734.87085	954.1961	 	830.42377	1035.9264	 	1144.3405	1059.8401	 
195	844.8743	108.34792	 	739.1164	140.31377	*	1090.5406	188.39851	 	38.349026	253.11021	 	652.84314	262.13474	 	1365.618	299.75687	 	924.4861	312.6119	 	172.09589	364.76285	 	403.351	378.83762	 	603.77765	382.91528	 	985.4057	435.3209	 	467.81366	500.4837	 	357.8343	535.3032	 	764.46173	577.1574	 	889.5779	697.3189	 	1240.3766	715.8532	 	649.93823	752.5517	 	77.35138	830.0094	 	1220.0494	871.7834	 	1312.3251	909.7871	 	733.50507	953.13257	 	828.97345	1035.0713	 	1143.5494	1059.4402	 
196	844.9944	108.61702	 	739.2106	141.72884	*	1090.1246	188.86713	 	38.61391	253.52003	 	652.5014	263.07938	 	1365.5487	299.89868	 	923.7973	312.90924	 	172.71658	367.95715	 	402.9041	377.87576	 	603.27716	383.42172	 	985.50507	435.8455	 	468.06808	501.00113	 	358.0863	535.6361	 	764.6456	577.5991	 	890.2715	697.44995	 	1240.421	716.41077	 	649.7491	753.335	 	77.18691	830.1433	 	1220.2134	872.0994	 	1312.1587	910.28906	 	733.8145	953.9751	 	830.2621	1036.073	 	1143.8374	1059.7585	 
197	845.24634	108.39764	 	742.03766	139.34929	*	1091.3955	188.81941	 	39.47355	253.32462	 	655.46954	260.98923	 	1366.6702	299.9226	 	924.56006	312.11755	 	177.17766	365.84497	 	403.34186	377.34576	 	603.7029	383.86856	 	985.95905	436.55612	 	468.4955	500.19098	 	358.2104	536.4573	 	765.50305	577.5807	 	891.62537	697.769	 	1242.108	716.1785	 	651.87726	752.4303	 	78.06905	830.3114	 	1220.4526	871.9106	 	1312.7083	910.352	 	734.672	953.877	 	831.15765	1035.5671	 	1144.5107	1059.768	 
198	843.7322	108.445595	 	738.38007	139.53337	*	1090.8427	188.92873	 	38.52397	252.27911	 	651.5675	262.16513	 	1365.299	298.79538	 	923.4715	311.82028	 	171.30663	366.2348	 	402.63995	377.61075	 	602.69385	384.28964	 	985.30945	435.4629	 	468.04114	500.48434	 	357.12473	535.8794	 	764.49567	576.8001	 	890.2192	697.26025	 	1240.1638	716.03046	 	649.46967	751.35535	 	77.73598	830.6139	 	1218.5951	871.8802	 	1311.073	909.70734	 	733.6669	953.8697	 	828.96423	1035.043	 	1143.3273	1059.3577	 
199	845.4167	109.20214	 	741.2398	141.07245	*	1091.3993	189.99397	 	39.8472	252.19786	 	655.23175	262.8431	 	1365.6984	299.9022	 	924.6307	312.60712	 	176.06926	366.67648	 	403.73297	378.4363	 	604.5102	384.45642	 	985.98267	436.08566	 	469.1351	502.37668	 	358.00558	536.85156	 	764.70557	578.2827	 	891.60815	697.6846	 	1242.022	717.0525	 	650.6475	752.27716	 	78.005775	830.85443	 	1220.1768	872.3727	 	1311.4556	910.00793	 	734.7772	954.2795	 	830.6713	1035.0884	 	1144.2968	1059.6395	 
200	845.7253	108.54607	 	740.1538	138.29797	*	1091.3539	189.32866	 	39.741577	251.496	 	653.60474	260.9671	 	1365.2134	299.23853	 	924.98724	311.83704	 	174.17657	364.84573	 	402.57462	377.75446	 	604.2109	383.98264	 	985.2384	435.3154	 	468.19827	501.6651	 	357.3049	536.6918	 	764.00586	577.5803	 	891.24615	696.58575	 	1240.7572	715.5422	 	649.8793	751.60315	 	76.676895	829.7123	 	1219.0321	872.34796	 	1311.4137	909.85095	 	733.8918	953.9216	 	829.55676	1034.4385	 	1143.6836	1059.3544	 
201	846.70605	108.04857	 	740.6732	139.11826	*	1091.3191	190.05812	 	40.52185	252.45744	 	653.11725	263.5772	 	1364.9098	298.90054	 	925.08307	312.0083	 	174.63156	367.3666	 	403.534	377.97354	 	603.74316	383.90796	 	985.0966	435.66864	 	468.49945	502.22482	 	357.12234	537.24945	 	763.82776	577.8216	 	891.32587	696.9047	 	1240.6333	716.7865	 	650.2506	753.0634	 	77.06978	830.022	 	1219.2999	872.60675	 	1311.7192	909.2332	 	733.96436	953.8543	 	829.1077	1035.3458	 	1143.5007	1059.5504	 
202	847.0073	107.55995	 	742.26514	137.2407	*	1092.1621	189.38017	 	40.923473	252.11967	 	655.4678	262.07886	 	1365.4512	298.41174	 	925.23346	313.3834	 	177.40205	365.17072	 	404.19916	377.22702	 	604.3522	383.51138	 	985.45294	435.99524	 	468.90424	502.2867	 	358.01898	537.5842	 	764.36127	576.9297	 	891.72815	697.8642	 	1242.1432	715.7191	 	650.76886	752.96484	 	77.72278	831.005	 	1220.568	872.4865	 	1312.7915	909.31445	 	734.6528	953.5535	 	830.617	1034.9901	 	1143.795	1059.6564	 
203	846.13983	106.65138	 	739.20233	137.43501	*	1091.4918	189.12247	 	40.23548	252.08424	 	651.67267	262.2355	 	1363.9651	297.96127	 	924.2353	312.74417	 	171.80319	365.48355	 	402.80914	376.2645	 	602.8826	382.90195	 	984.53143	435.8891	 	467.94717	501.85718	 	357.0715	537.6658	 	763.6525	575.861	 	890.29895	698.6211	 	1239.3856	715.2437	 	649.3118	752.3739	 	76.70255	830.2514	 	1220.0916	872.34265	 	1312.1187	909.2073	 	734.5	953.7556	 	829.06836	1034.543	 	1142.4269	1059.7795	 
204	846.8197	106.8488	 	741.2924	137.71918	*	1092.4829	189.59296	 	41.683018	253.20912	 	654.97473	263.22156	 	1365.5323	298.74054	 	925.2613	313.53625	 	175.55327	366.12897	 	403.7188	376.65726	 	604.50397	383.7862	 	985.51404	436.8114	 	468.43527	502.29242	 	357.7131	538.53357	 	764.7318	576.53577	 	891.6652	699.8333	 	1240.3591	715.04675	 	650.933	752.74457	 	78.076645	830.83093	 	1221.473	873.0216	 	1312.4984	909.83105	 	735.1386	955.1025	 	830.51605	1034.9192	 	1143.8094	1060.0446	 
205	846.41614	106.96314	 	740.87695	136.37303	*	1092.0851	188.2906	 	42.23154	252.49599	 	654.13495	261.5263	 	1365.1426	298.8765	 	925.137	313.25986	 	174.88263	363.21533	 	403.0755	375.66724	 	603.5108	383.23636	 	984.95807	436.8378	 	467.76422	502.29767	 	356.7213	537.83856	 	763.97626	576.79144	 	891.1606	698.91736	 	1238.9576	714.3454	 	650.3818	751.62067	 	77.62542	830.43115	 	1220.781	872.70233	 	1311.6459	909.0074	 	735.5938	953.3483	 	829.8134	1034.4629	 	1144.2231	1059.8378	 
206	845.5067	107.21926	 	740.12164	138.64034	*	1092.008	188.37563	 	41.899193	253.20737	 	653.1816	263.86548	 	1365.0068	299.1084	 	925.08856	313.87036	 	174.0747	367.80432	 	403.04138	375.9055	 	603.146	383.5125	 	984.86523	437.5799	 	467.94266	502.91483	 	356.43866	538.3427	 	763.1736	577.3959	 	890.3932	699.2893	 	1238.4509	714.8456	 	650.5442	752.1699	 	77.67293	831.1823	 	1221.1221	872.89746	 	1311.6202	909.91046	 	735.643	954.0272	 	829.80585	1035.006	 	1144.7518	1060.0359	 
207	845.36755	106.26212	 	742.75494	136.84055	*	1092.3508	188.10417	 	42.594124	252.68996	 	656.36835	262.58472	 	1365.9844	298.8965	 	925.6664	314.23456	 	177.84827	365.36835	 	402.77353	376.33856	 	603.1911	383.94067	 	984.7761	437.9443	 	468.06952	504.11975	 	357.2772	538.56476	 	764.1299	577.81244	 	890.8355	698.8191	 	1239.5098	714.8952	 	652.1478	752.5828	 	78.18923	830.75195	 	1222.2333	871.61707	 	1312.4613	910.20654	 	735.90326	953.5478	 	830.4447	1033.881	 	1145.7692	1059.6919	 
208	844.32367	106.07832	 	739.5678	137.47508	*	1090.7731	187.7463	 	40.913616	252.39131	 	651.2437	262.80942	 	1363.4753	298.6223	 	925.38495	313.3177	 	170.54677	367.4158	 	401.64517	376.12646	 	602.06793	383.33798	 	984.34863	437.9078	 	467.48495	503.82108	 	355.80365	538.24664	 	762.51855	577.9864	 	889.724	698.70294	 	1237.0144	715.56323	 	650.3088	751.3989	 	76.76685	831.121	 	1221.138	871.4159	 	1311.355	909.8815	 	735.4747	953.1901	 	828.86743	1034.0398	 	1143.8147	1059.6898	 
209	845.70135	106.89483	 	742.3573	137.35728	*	1092.1732	188.77905	 	42.00287	252.23222	 	655.13153	263.67825	 	1365.1417	298.90744	 	926.2752	313.3375	 	175.37616	367.8087	 	402.90033	376.19348	 	603.664	383.5353	 	984.2891	438.14386	 	468.80652	504.55807	 	356.62018	538.6505	 	763.2005	579.09656	 	890.27246	699.34576	 	1237.7688	715.44366	 	652.8274	752.23206	 	77.11547	831.695	 	1222.2534	871.8476	 	1311.9219	910.8055	 	736.22815	953.3094	 	830.5648	1034.9509	 	1145.5714	1059.6022	 
210	845.2003	106.25226	 	741.6098	134.93213	*	1091.6567	187.68187	 	41.343372	251.66351	 	655.148	262.11276	 	1365.5027	297.33643	 	926.5183	313.07538	 	174.73672	365.67148	 	403.36243	374.76007	 	602.7968	382.7323	 	984.1465	437.58963	 	468.33475	504.45462	 	356.9894	538.8332	 	762.93024	578.86633	 	889.51636	698.62836	 	1237.5978	714.3546	 	652.15814	751.558	 	76.339134	831.6205	 	1222.9596	870.9826	 	1311.9594	910.48724	 	736.092	953.35144	 	829.7352	1034.3541	 	1144.7998	1059.5208	 
211	844.934	106.0823	 	742.64624	136.48508	*	1091.9253	187.72113	 	41.825314	252.54868	 	654.58276	263.8759	 	1365.5924	297.65262	 	927.2843	313.78906	 	173.6244	368.87982	 	404.056	375.46268	 	601.27704	383.26102	 	984.13995	437.5756	 	468.46555	504.9222	 	356.81345	539.31384	 	762.77026	579.3355	 	888.4244	698.9185	 	1237.4163	715.75653	 	651.55396	751.9794	 	76.07386	832.0909	 	1223.5234	871.7029	 	1311.5186	910.1406	 	735.4034	953.1466	 	829.2246	1035.1028	 	1144.663	1059.9045	 
212	845.9859	105.51185	 	745.59283	136.09865	*	1092.1295	187.80382	 	42.84589	252.49086	 	658.35913	262.4655	 	1364.797	298.05634	 	927.995	312.58026	 	179.13432	367.1791	 	404.86725	375.75043	 	602.65936	383.35608	 	985.2679	436.59955	 	469.57346	505.02588	 	357.5075	539.495	 	763.67334	578.4932	 	890.60364	698.4467	 	1238.8842	716.9923	 	652.9845	751.41925	 	76.43864	831.91016	 	1224.5364	872.59406	 	1312.0798	910.72546	 	736.58105	953.1573	 	829.24896	1035.1282	 	1145.4337	1059.7751	 
213	844.02264	104.21914	 	741.25977	135.65816	*	1090.9623	187.76448	 	40.96682	252.5635	 	653.9195	261.21237	 	1363.7037	297.36746	 	927.3255	312.01855	 	172.67119	367.18475	 	403.90314	375.35892	 	601.6585	382.66306	 	984.1149	436.57846	 	468.6871	504.84204	 	356.7477	538.86847	 	763.2591	578.3786	 	889.61523	697.878	 	1237.6338	716.0235	 	651.82446	751.06213	 	75.39445	830.99255	 	1223.5409	872.5677	 	1310.8136	910.4253	 	735.29	952.11035	 	827.25977	1034.5688	 	1144.2635	1059.6288	 
214	845.6439	104.41648	 	744.99713	136.88168	*	1092.105	188.36612	 	42.43425	253.14551	 	659.478	261.19073	 	1364.6538	298.49176	 	928.30066	312.4095	 	178.27495	368.67703	 	404.88208	375.45462	 	602.3098	382.69818	 	984.97095	437.20615	 	470.17557	504.7072	 	357.96234	538.92487	 	764.78766	578.5031	 	891.02466	698.6886	 	1240.2166	716.07056	 	653.9009	751.104	 	76.68037	831.81604	 	1224.8	872.3084	 	1311.8633	910.2223	 	735.81085	951.9548	 	829.44836	1034.901	 	1146.1586	1059.8593	 
215	845.35	104.25748	 	743.86383	135.91048	 	1091.315	187.54019	 	41.595158	252.43048	 	657.83044	260.09488	 	1364.043	297.78595	 	927.4706	312.51056	 	175.21895	367.74744	 	403.93362	375.18402	 	601.35803	381.91098	 	984.2431	436.9728	 	470.07407	505.14114	 	356.26126	538.7413	 	763.9479	578.21375	 	890.5218	697.47406	 	1239.598	715.5466	 	653.67926	750.52905	 	76.066025	831.0742	 	1224.7671	872.02856	 	1310.5872	909.4458	 	735.0056	951.3764	 	829.0835	1034.6562	 	1144.7512	1059.7004	 
216	845.3272	103.76224	 	742.05835	137.47012	 	1091.2755	189.26509	 	41.284897	253.33867	 	655.3312	261.30734	 	1364.2821	298.7687	 	927.0812	312.7147	 	173.3219	369.76996	 	404.43518	375.72067	 	600.7772	381.6426	 	984.0152	436.9764	 	470.3157	505.01337	 	356.5163	538.5807	 	763.4729	578.59845	 	889.7494	697.647	 	1239.3304	716.58044	 	653.379	751.6053	 	75.86943	831.59674	 	1223.668	872.4457	 	1310.2203	909.8229	 	735.08264	951.6232	 	829.236	1034.7405	 	1144.7965	1059.6798	 
217	846.3488	103.50564	 	745.3475	136.06792	 	1092.7078	188.78735	 	42.638363	252.8076	 	659.09814	259.8662	 	1365.3501	298.96564	 	928.0705	312.62875	 	179.52187	366.99905	 	404.51065	375.272	 	601.3682	381.91833	 	984.6853	436.813	 	471.63568	504.72614	 	357.15735	538.19617	 	764.29156	578.534	 	890.7352	697.68024	 	1241.526	716.89307	 	655.4582	751.7879	 	77.7065	831.1272	 	1224.291	872.7107	 	1310.5154	910.5404	 	736.2813	951.08405	 	830.6526	1034.7297	 	1146.4816	1059.7013	 
218	844.62	103.09423	 	742.57654	135.95462	 	1091.649	188.01767	 	40.941463	252.58852	 	654.30505	260.28018	 	1364.5869	298.82843	 	927.40533	312.51505	 	173.8789	367.7881	 	403.38065	375.7493	 	600.09735	381.18246	 	984.0762	436.55115	 	471.0381	503.96747	 	356.41006	538.07635	 	761.62585	577.3199	 	888.8091	696.9106	 	1239.0874	716.7679	 	653.1017	752.1811	 	75.954796	831.1301	 	1223.5714	872.0745	 	1309.6407	909.86005	 	735.1961	950.8495	 	829.79584	1034.61	 	1145.4924	1059.3749	 
219	845.5995	102.81261	 	745.3669	136.88953	 	1092.9293	188.83804	 	41.505703	253.56845	 	658.1268	261.61734	 	1365.8763	299.07748	 	927.73206	313.0138	 	179.18796	369.32025	 	404.64172	375.82718	 	601.94775	381.4903	 	985.0897	437.0014	 	471.77933	505.19162	 	357.03268	538.2045	 	761.9561	576.6465	 	890.1756	697.4515	 	1241.6857	716.6727	 	655.207	752.1616	 	76.316734	831.6684	 	1224.6385	872.3222	 	1310.6404	909.9052	 	736.9943	951.92035	 	831.54706	1035.3433	 	1146.8289	1059.6152	 
220	845.0624	102.480156	 	743.80634	134.90755	 	1092.5282	188.87622	 	40.952126	252.6796	 	655.8621	259.81116	 	1365.4471	298.97794	 	927.0387	312.54068	 	175.93442	368.17163	 	405.30615	375.314	 	601.6397	380.75656	 	984.6147	436.1217	 	471.77084	504.80945	 	356.84586	538.2598	 	761.179	576.81055	 	889.56415	695.91	 	1240.3951	715.91064	 	653.6007	751.6451	 	75.5298	830.9459	 	1223.7443	871.9482	 	1309.6858	910.0884	 	736.7951	951.2161	 	831.1133	1034.9242	 	1146.6478	1059.121	 
221	845.642	103.03453	 	743.8921	136.81425	 	1093.3513	189.37254	 	40.786694	252.62393	 	656.28046	261.5882	 	1365.256	299.15558	 	926.73553	313.18222	 	176.33241	370.04816	 	405.43628	375.4145	 	601.5806	380.9454	 	984.12463	436.3368	 	471.8242	505.3368	 	357.24875	538.70905	 	760.6114	577.29144	 	888.9741	696.67883	 	1240.0353	715.82404	 	654.21783	752.7659	 	75.70726	830.90186	 	1223.824	872.53687	 	1309.6996	910.5512	 	736.7864	951.3619	 	831.21704	1036.2528	 	1146.48	1059.44	 
222	846.02747	103.20685	 	745.91266	136.82397	 	1093.9625	190.39076	 	42.351727	253.92615	 	660.5489	260.4098	 	1366.1062	299.1084	 	927.7526	312.9181	 	181.86497	368.34332	 	406.6455	375.1609	 	603.0797	380.461	 	985.4983	436.20795	 	472.38245	505.69943	 	358.2223	538.2913	 	761.0467	577.30347	 	890.0838	696.98584	 	1241.6647	715.21277	 	655.33124	751.8297	 	76.15275	830.9687	 	1224.9612	872.30035	 	1310.5635	911.335	 	737.478	951.32355	 	833.0763	1036.3569	 	1147.7043	1059.4438	 
223	843.901	103.04427	 	742.15796	136.73285	 	1092.6718	189.99945	 	41.512	252.94858	 	654.4685	260.0213	 	1364.7742	298.7196	 	926.78986	312.37515	 	173.82869	368.81476	 	405.16907	374.73065	 	601.48175	380.47778	 	985.7134	435.66553	 	471.79553	504.8229	 	357.19733	538.21405	 	759.6365	576.6873	 	888.3621	696.1254	 	1238.7688	714.80304	 	653.5042	750.98206	 	74.284424	830.7567	 	1223.9635	871.3457	 	1309.3564	910.7569	 	736.8286	950.45886	 	830.78894	1036.6958	 	1146.3843	1059.2952	 
224	845.4608	103.40863	 	744.80634	137.29091	 	1093.7278	190.8094	 	42.944065	254.2615	 	659.0215	261.4074	 	1366.5272	299.0593	 	927.703	313.0166	 	181.02359	369.86026	 	405.76395	375.12555	 	602.93475	380.87897	 	987.2462	436.1579	 	472.71268	505.25027	 	358.52875	538.9571	 	760.4068	577.56726	 	889.48047	696.4929	 	1239.5762	715.3057	 	655.3081	751.24475	 	75.81188	831.544	 	1224.4833	871.84814	 	1310.2316	910.9249	 	737.69946	950.4606	 	832.7344	1037.4803	 	1147.7346	1059.5919	 
225	844.8634	102.92703	 	743.2803	136.02136	 	1093.2545	190.76077	 	42.298523	253.91032	 	658.37854	258.38632	 	1366.4767	297.95306	 	926.81213	311.85364	 	179.18382	368.48346	 	406.38113	374.822	 	603.2128	380.0663	 	986.12384	435.2697	 	472.6624	504.95218	 	357.75104	538.68933	 	761.1907	577.3349	 	888.7235	695.89	 	1239.1082	713.74066	 	655.01495	750.19763	 	75.38986	831.04083	 	1224.606	871.5622	 	1309.5786	910.83124	 	737.51404	949.5663	 	831.88416	1036.3494	 	1147.5035	1059.5223	 
226	844.4404	103.54597	 	742.9484	137.8888	 	1092.5818	190.55286	 	41.756947	254.80289	 	658.40686	261.4465	 	1365.6781	297.79303	 	927.15283	312.16058	 	179.30107	371.23	 	406.69217	374.74875	 	603.94556	380.93164	 	986.1857	435.96332	 	473.1539	504.9811	 	358.1647	539.1979	 	761.2666	577.5265	 	889.6072	696.6372	 	1238.5399	715.016	 	655.2744	750.3869	 	75.98136	831.7248	 	1224.2004	873.11194	 	1310.4235	910.7901	 	737.9274	948.9975	 	831.6724	1037.1344	 	1147.6218	1059.8569	 
227	844.64026	104.09065	 	745.65955	136.55489	 	1092.3214	190.32202	 	41.717	254.3017	 	660.08264	260.91733	 	1365.691	298.2619	 	927.825	312.84604	 	182.0063	370.51797	 	407.14877	374.7539	 	604.7386	380.727	 	986.50507	436.31046	 	474.14774	505.21732	 	358.4008	539.3213	 	761.7984	576.67816	 	890.2986	696.5742	 	1239.1969	714.58746	 	656.494	749.0569	 	76.05769	832.28296	 	1225.1622	873.3196	 	1310.9912	910.769	 	738.4944	949.94165	 	832.99097	1037.4232	 	1148.1472	1059.7189	 
228	842.89923	103.334656	 	743.3613	137.45753	 	1091.4608	190.33905	 	40.027905	253.68849	 	655.7161	261.4524	 	1363.8058	297.6081	 	926.67914	311.9781	 	175.30862	370.11365	 	405.30444	374.4025	 	603.3345	380.90427	 	985.581	435.85083	 	472.69443	505.50723	 	358.37595	538.0313	 	761.4187	576.4335	 	889.3732	695.81366	 	1236.7751	714.14526	 	655.226	749.5417	 	75.44369	831.99097	 	1224.1705	873.1572	 	1310.7721	910.3183	 	737.9868	948.91876	 	831.36475	1037.3232	 	1146.77	1059.5953	 
229	844.50055	104.479546	 	745.4897	138.04005	 	1091.8175	190.64426	 	40.269363	254.06435	 	659.6446	262.4111	 	1363.9916	297.3577	 	927.6588	312.5933	 	180.99557	369.84396	 	406.56323	374.8128	 	604.75116	381.0486	 	986.3957	436.63684	 	473.28983	506.45026	 	358.8538	538.18335	 	762.6392	576.67255	 	890.4953	696.22595	 	1239.9807	713.9256	 	656.49585	749.97705	 	77.09934	832.2607	 	1225.5504	874.3428	 	1311.9736	911.2988	 	739.4327	949.1551	 	832.6419	1038.0149	 	1147.6373	1059.7057	 
230	843.39343	104.11197	 	744.7228	136.70714	 	1091.5856	190.26881	 	39.042614	253.79262	 	658.2175	260.03464	 	1363.8193	296.31097	 	927.4506	312.33694	 	179.08159	367.15088	 	406.6447	374.73163	 	604.3654	379.28104	 	986.3038	436.296	 	472.66193	505.79828	 	357.94638	538.42786	 	762.10223	576.38214	 	889.61584	695.1114	 	1238.9042	712.6183	 	654.37134	749.2762	 	76.45515	831.69324	 	1225.1418	874.02905	 	1310.8143	911.3365	 	738.7165	949.0128	 	831.2883	1038.0194	 	1146.3518	1059.3018	 
231	843.4681	104.336945	 	743.5772	137.86427	 	1091.3777	190.1212	 	38.573254	253.77144	 	657.2097	262.34677	 	1363.381	297.01358	 	927.9415	312.49832	 	176.84598	369.65356	 	405.28723	374.9039	 	604.4304	379.27573	 	986.2247	436.43805	 	472.42322	506.1611	 	358.10034	537.941	 	762.0321	575.7685	 	889.27075	695.6934	 	1237.6571	713.4401	 	653.94385	749.5801	 	76.34962	831.6268	 	1224.6915	874.5616	 	1309.5834	911.2408	 	737.774	949.71844	 	831.04156	1039.0522	 	1145.8042	1059.6737	 
232	844.36505	104.34396	 	746.4215	137.2938	 	1092.8536	190.41553	 	38.40136	253.02155	 	661.58496	261.03204	 	1364.248	297.1197	 	928.40735	313.01187	 	182.17152	367.38898	 	405.6736	374.99304	 	605.88824	379.0881	 	986.81396	436.81174	 	473.17966	507.00363	 	358.50082	538.433	 	762.7588	576.2165	 	890.38727	695.4622	 	1239.1337	713.2387	 	655.1797	749.0627	 	76.605644	831.84406	 	1225.9005	875.4291	 	1310.7682	910.81635	 	738.6489	950.03973	 	831.826	1038.8813	 	1147.308	1059.6749	 
233	844.0235	104.188385	 	743.3494	138.13683	 	1091.7086	189.93672	 	37.65577	252.50284	 	657.9566	261.76184	 	1363.5863	296.05484	 	927.59973	313.09723	 	175.96538	368.71793	 	404.30444	374.5886	 	605.0531	378.31583	 	986.2392	435.9655	 	472.56332	505.97278	 	357.3	537.2059	 	762.68134	575.2597	 	888.6033	695.26056	 	1237.6549	712.86255	 	653.30664	748.7494	 	74.85888	832.1318	 	1224.8444	875.04144	 	1309.9388	910.8197	 	737.8431	949.0314	 	829.42816	1039.2406	 	1145.8834	1059.7402	 
