Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25
Tracks 1 to 25																																																																											
128	194.64404	61.183067	 	842.81885	199.71739	 	917.1184	221.5	 	921.70636	273.3254	 	1378.6818	276.31818	 	1223.1466	298.01724	 	891.285	307.65054	 	686	302.57272	 	1009.9	320.95456	 	472.25473	328.5566	 	778.11456	353.35416	 	871.77026	363.93243	 	917.8009	368.5177	 	758.39655	387.0862	 	578.55	381.19	 	827.9023	393.47702	 	436.8853	430.52753	 	1302.6794	450.34616	 	245.23016	454.57938	 	407.93268	485.60577	 	393.95312	513.9375	 	291.29556	548.26886	 	462.61942	562.9813	 	350.35568	598.4072	 	1193.6875	983.89844	
129	195.07973	61.018005	 	843.1301	199.86986	 	918.4865	221.52702	 	921.5476	273.57938	 	1379.5	275.35367	 	1224.1229	296.7377	 	891.0319	307.02127	 	687.4048	302.6905	 	1009.5	320.80508	 	471.6091	328.28183	 	777.76263	352.4596	 	872.3333	364.06668	 	917.9196	367.60715	 	758.39655	386.7069	 	578.85486	380.7903	 	827.6786	393.15475	 	437.16336	430.5099	 	1302.8658	450.7195	 	244.79851	454.30597	 	408.1602	485.01456	 	395.59015	513.93445	 	292.24313	548.3211	 	463.3249	562.46497	 	350.82632	598.5842	 	1193.047	984.14105	
130	194.84908	61.500603	 	842.1761	201.0493	 	917.0263	222.36842	 	914.70636	275.42856	*	1379.1744	276.19766	 	1223.5424	297.32202	 	890.20966	308.16666	 	686.1306	303.52704	 	1007.6754	322.0614	 	470.38992	328.77524	 	777.7041	353.4592	 	870.4535	364.40698	 	916.7544	367.8684	 	756.97455	387.2966	 	577.4697	381.75253	 	826.1044	393.64285	 	436.32858	431.04285	 	1302.2142	451.2619	 	243.04411	454.54413	 	407.02426	484.7233	 	395.1328	514.7656	 	292.45068	549.44617	 	461.9257	563.4317	 	352.85245	597.8279	*	1192.5828	984.8383	
131	194.5327	61.22641	 	842.5833	200.84723	 	916.6918	221.5	 	915.345	274.74805	 	1379.4783	275.9565	 	1224.7314	296.49173	 	891.2341	308.06384	 	686.0446	302.6518	 	1008.4032	321.67743	 	469.7883	327.65317	 	777.9141	352.63132	 	870.7963	364.24075	 	916.8913	367.75217	 	757.6429	386.48215	 	577.7526	380.3421	 	826.2195	392.45123	 	436.6905	429.96667	 	1302.3572	449.5	 	242.79851	454.41046	 	407.92267	483.56186	 	396.08975	514.2094	 	293.38342	548.0336	 	463.21805	562.6541	 	351.26923	597.1374	*	1193.246	984.1746	
132	194.4559	61.486584	 	842.2917	201.5	 	916.075	221.9875	 	914.8077	275.6	 	1380.0454	276.04544	 	1223.8846	297.953	 	890.7371	309.52063	 	686.2411	302.89285	 	1008.2719	321.11404	 	468.42593	328.10184	 	778.5206	352.78867	 	869.69354	365.24194	 	916.2168	367.5	 	756.7712	387.19492	 	576.97314	380.96237	 	825.4059	393.2294	 	436.80276	430.67432	 	1301.6464	450.23172	 	241.58955	454.41046	 	406.09784	484.90216	 	396.5734	514.97705	 	293.1887	548.42926	 	462.76053	562.9521	 	351.4386	598.4912	 	1193.431	983.39655	
133	194.66151	61.24378	 	842.06757	201.89189	 	916.0641	221.46153	 	914.7331	275.80075	 	1378.75	275.81818	 	1224.0333	297.65	 	891.1185	309.4691	 	685.8661	302.7143	 	1008	320.7857	 	467.69446	328.16666	 	777.83	353.12	 	868.4259	366.42593	 	915.8504	367.10684	 	756.6356	387.44916	 	575.63544	381.0521	 	824.90247	393.30487	 	435.84286	430.40475	 	1302.2317	449.9878	 	240.86765	454.08823	 	404.9086	484.08066	 	394.59924	514.00385	 	292.83026	548.1101	 	462.57172	563.08167	 	351.5	598.3182	 	1193.7916	984.05554	
134	194.94272	60.98578	 	842.14386	201.62329	 	916.10254	220.88461	 	914.9511	275.43985	 	1379.5714	275.3095	 	1223.9833	297.83334	 	890.89	309.98	 	686.21173	303.32883	 	1008.7857	320.48215	 	467.35046	327.30374	 	779.05554	352.6111	 	868.7222	365.5	 	915.8504	367.08975	 	756.0085	386.97458	 	575.63684	380.61578	 	825.29517	393.10242	 	435.7157	429.67648	 	1302.5227	449.54544	 	239.81343	454.14178	 	405.543	483.2957	 	395.8411	513.1124	 	292.07657	547.5901	 	463.0492	562.38116	 	351.875	597.9432	*	1192.1903	983.73895	
135	194.44792	61.435505	 	841.5274	202.81506	 	915.2037	221.15433	 	913.7713	276.63177	 	1378.5	277	 	1223.4397	298.26724	 	890.62244	310.57144	 	685.536	303.94144	 	1008.6754	321.0614	 	466.17856	328.1607	 	778.30615	353.30612	 	867.4143	366.12857	 	914.3017	368.0431	 	754.5625	387.53125	 	574.1374	381.06042	 	824.5	393.86905	 	434.8084	430.64954	 	1301.3334	450.25	 	238.67143	454.58572	 	403.3242	483.55493	 	394.86508	514.4365	 	291.1154	548.3507	 	462.26746	563.1395	 	351.2913	598.13477	*	1194.0145	983.587	
136	194.65991	61.21257	 	842.4595	201.82433	 	915.5267	220.20667	 	914.1457	275.90158	 	1379.2234	276.15958	 	1223.8043	297.5348	 	891.54	309.95	 	687.1727	303.62726	 	1009.5847	321.5339	 	465.39322	327.59708	 	779.0728	353.2573	 	867.9828	365.67242	 	914.7672	367.0431	 	754.17694	387.25385	 	574.1484	380.34616	 	825.10254	393.41025	 	435.90186	430.22897	 	1302.7	448.7	 	238.44118	453.47058	 	404.57693	482.26923	 	397.1476	514.3381	 	293.20184	548.2431	 	463.36823	562.57367	 	350.0345	598.2931	 	1193.0714	983.3571	
137	195.03528	61.363544	 	841.4286	202.65715	 	914.9211	221.48685	 	913.4535	276.95737	 	1378.0834	276.66666	 	1222.6466	298.0862	 	890.4798	310.37878	 	686.95044	303.8784	 	1008.7167	321.81668	 	464.4151	328.1698	 	778.3586	353.4293	 	866.4167	365.47916	 	913.60925	367.2479	 	752.8594	387.67188	 	573.285	380.7903	 	823.9471	393.98236	 	435.21027	431.02338	 	1302.475	449.725	 	236.92465	454.08905	 	403.20786	482.89325	 	396.4159	515.4346	 	291.96875	548.2321	 	463.2328	562.7348	 	351.05475	597.88684	 	1193.7628	984.4781	
138	194.66003	61.52546	 	841.6528	203.55556	 	914.27216	221.12025	 	913.1094	277.2422	 	1378.3667	276.12222	 	1222.9052	298.0086	 	890.99506	310.89603	 	686.114	304.21054	 	1008.5	322	 	463.40826	328.32568	 	777.36316	354.17368	 	866.4286	365.09525	 	913.1087	367.4739	 	751.54224	387.69717	 	572.59375	381.3021	 	823.3554	394.0783	 	435.0091	430.77274	 	1301.6666	449.64285	 	236.08109	453.9189	 	402.73254	483.23254	 	395.42593	514.2037	*	292.95	548.1	 	462.57663	563.1241	 	350.43332	598.7762	 	1192.9916	984.54236	
139	194.38728	61.257484	 	842	203.38889	 	914.72784	220.9557	 	913.5238	276.46033	 	1378.4111	276.21112	 	1223.6217	297.74347	 	891.8131	310.5303	 	685.8273	304.17273	 	1008.2143	320.80356	 	463.2624	327.5099	 	776.8736	354.06042	 	866.049	364.12744	 	913.0217	367.43042	 	750.93243	387.43243	 	572.9176	381.1154	 	823.1049	393.4753	 	435.55554	429.77777	 	1301.7632	449.21054	 	235.96378	453.58694	 	402.20786	481.6236	 	396.15573	513.8525	 	293.28378	547.25226	 	463.98047	562.3906	 	350.25	598.0242	*	1193.5796	983.01324	
140	194.37839	61.487003	 	841.06	204.63333	 	914.47437	221.83333	 	912.796	277.132	 	1377.3096	276.35715	 	1223.1	298.1174	 	891.5289	311.20193	 	684.95135	305.29645	 	1007.3	321.6	 	461.72858	328.19525	 	776.21875	354.46875	 	865.13464	364.8654	 	911.17523	367.96155	 	748.8457	388.15433	 	570.78723	381.51065	 	821.4877	394.3395	 	434.4266	430.8578	 	1300.0227	450.75	 	234.10257	454.06412	 	400.8	482.27777	 	395.01614	514.5	 	292.9085	547.97235	 	463.1455	563.1082	 	351.66666	598.5789	 	1192.8945	984.5068	
141	194.44635	61.349503	 	842.1111	203.68056	 	914.3961	220.69481	 	913.1508	276.63492	 	1377.591	274.13635	 	1224.7	297.71738	 	892.66	310.03	 	685.87274	303.72726	 	1007.36206	320.9655	 	461.77	327.19	 	776.57214	353.34537	 	865.3723	364.35107	 	911.319	367.06897	 	747.87933	387.97125	 	570.61957	380.3913	 	821.61536	393.82053	 	435.63333	430.11905	 	1300.8334	450.03845	 	233.625	453.6111	 	401.0357	481.7857	 	396.8967	514.37604	 	294.35507	547.8043	 	463.69772	562.2947	 	350.69446	598.5463	 	1192.8834	984.2669	
142	194.5874	61.358265	 	841.72534	204.61267	 	914.46155	220.0641	 	912.82	276.836	 	1377.4535	274.33722	 	1225.0431	298	 	891.5404	310.6111	 	685.11945	304.7124	 	1007.6017	321.2966	 	460.5096	327.7596	 	776.3421	354.4684	 	865.0098	364.55884	 	910.86664	367.23334	 	747.01166	388.63953	 	569	381	 	820.45	394.2125	 	434.9486	430.34113	 	1299.4744	451.60257	 	232.363	453.85617	 	400.38507	481.41953	 	396.15573	514.4016	 	293.38992	548.3395	 	463.12122	562.5303	 	351.20642	598.7385	 	1194.019	984.355	
143	189.51996	62.17412	 	841.6447	204.88158	 	914.62	221.22	 	912.627	277.07144	 	1377.5851	274.4149	 	1225.535	297.82455	 	891.5909	309.93436	 	684.91595	305.22568	 	1007.12067	321.05173	 	459.55826	327.41263	 	775.6875	354.0104	 	863.55457	364.5182	 	910.021	367.36554	 	746.1667	389.0521	 	568.3947	380.5316	 	819.7683	394.31708	 	434.9904	430.94232	 	1298.8721	451.5465	 	231.28667	453.44666	 	399.8708	481.48877	 	397.3718	514.5171	 	293.47778	547.95776	 	463.2786	562.58856	 	349.12195	598.4146	*	1192.8303	983.8945	
144	194.61137	61.19164	 	841.7838	204.45946	 	915.0325	220.61688	 	913.16406	276.51562	 	1377.5454	274.56818	 	1225.6239	296.99557	 	892.451	309.59805	 	685.64417	305.28378	 	1007.11017	321.1271	 	459.2157	326.48038	 	775.5	353.9468	 	863.7558	363.66278	 	909.81354	366.1356	 	746.1774	389.16666	 	568.5851	380.4468	 	820.0897	392.93588	 	435.0566	431.0283	 	1299.4487	450.96155	 	231.39189	453.1216	 	400.0111	480.3	 	397.75	513.43335	 	294.12616	547.5047	 	463.12595	562.2519	 	350.3393	598.6786	*	1191.7098	982.7099	
145	194.69008	61.476063	 	841.587	205.39854	 	914.5132	221.89473	 	912.437	277.72833	 	1377.4783	275.13043	 	1224.862	297.8362	 	891.1989	309.6828	 	685.00433	305.75217	 	1007.02545	321.48306	 	457.76263	327.4192	 	774.42706	354.4271	 	862.6071	363.4643	 	908.49164	367.09167	 	744.3889	390.74243	 	567.67896	380.75262	 	818.57227	393.31927	 	434.3846	432.18268	 	1298.25	451.70456	 	229.5	453.8816	 	398.48038	480.7843	 	395.90298	514.097	 	292.7117	547.4009	 	462.4319	563.0914	 	351.12244	598.7755	 	1191.4346	985.472	
146	189.65662	61.839626	 	841.72974	205.32433	 	915.4737	221.05263	 	913.2023	277.24808	 	1377.4767	273.9186	 	1226.0983	297.97864	 	892.117	308.92554	 	686.13715	304.96902	 	1007.63794	320.82758	 	457.4608	326.4608	 	775.4895	354.56317	 	862.8913	363.19565	 	908.62396	366.07852	 	744.4663	390.691	 	567.9457	379.71738	 	818.6177	392.5	 	435.66504	432.24756	 	1299.4048	451.4524	 	229.57895	452.9737	 	398.9945	480.4011	 	395.83847	512.96155	 	293.99295	547.1854	 	463.02747	562.5586	 	349.63684	598.7737	*	1192.9254	984.9776	
147	194.60735	61.42229	 	841.11334	206.32666	 	915.6096	221.14383	 	912.8889	277.8889	 	1376.5	275.16666	 	1225.6466	298.5086	 	891.4	308.99	 	685.7946	306.24106	 	1007.307	321.39474	 	456.5762	326.82382	 	774.7258	356.0484	 	861.65	364.55	 	907.27686	366.83884	 	743.4659	391.97726	 	567.04944	379.97253	 	817.58044	392.56897	 	435.43518	432.14816	 	1298.686	451.96512	 	228.09259	453.4753	 	398.2143	480.58163	 	395.16666	513.8023	 	293.66055	547.91284	 	463.0709	562.8806	 	348.1271	600.3644	*	1193.0447	983.8036	
148	194.62494	61.538513	 	840.9133	207.48666	 	914.5833	221.20833	 	912.73254	278.0969	 	1376.0306	275.5	 	1224.3306	298.38135	 	890.8196	309.4897	 	685.6339	306.33035	 	1007.4167	321.36667	 	455.4074	326.55554	 	775.56	355.71	 	861.95654	364.69565	 	906.60925	366.84454	 	742.55817	392.39536	 	565.71277	379.62766	 	816.66095	392.7414	 	435.92593	432.62036	 	1298.0714	452.0476	 	227.74692	453.24075	 	397.5645	480.3925	 	395.65216	513.8623	 	294.043	548.23303	 	462.85794	563.11993	 	350.4478	598.74347	*	1192.8986	984.942	
149	194.7609	61.319405	 	841.9737	207.28947	 	915.1316	220.6842	 	913.3828	277.39062	 	1376.6777	275.54443	 	1224.5438	297.5263	 	890.9286	308.9592	 	685.81305	305.98697	 	1007.3302	320.8585	 	455.5	326	 	775.6458	355.4479	 	861.6628	364.68604	 	907.3333	365.95	 	741.9167	392.6905	 	566.0455	379.29544	 	816.7262	392.42856	 	435.62036	432.37036	 	1298.8414	452.18292	 	227.57895	452.9079	 	397.543	479.71506	 	396.6567	513.19403	 	294.93137	547.9657	 	463.28262	562.32214	 	350.56668	597.84283	*	1192.625	984.4083	
150	195.21062	61.610897	 	841.45776	208.62675	 	914.26715	221.60959	 	912.64636	278.31302	 	1376.4131	276.71738	 	1223.3907	298.61765	 	890.8917	309.90207	 	686.3929	306.64285	 	1007.0614	322.67545	 	454.04956	326.98648	 	774.67706	356.09375	 	861.2083	364.72916	 	905.9783	366.9087	 	740.3495	393.65054	 	563.87897	379.76315	 	815.55615	392.97192	 	434.8784	433.32883	 	1298.3975	452.60257	 	226.38608	453.77847	 	395.87634	480.32794	 	396.88168	514.874	 	293.70673	548.52405	 	462.6873	563.51764	 	352.2097	598.4677	*	1191.0416	982.81946	
151	194.54297	61.392235	 	841.5	209	 	914.5137	221.21233	 	913.5	277.86154	 	1375.7916	275	 	1223.1	298.60834	 	891.23956	309.3125	 	686.6802	306.4189	 	1007.7951	320.56558	 	453.94955	325.98624	 	774.45	354.47	 	860.4318	364.13635	 	906	366	 	739.77057	393.20587	 	563.9889	378.6889	 	815.7235	391.97058	 	435.05856	431.77927	 	1299.3292	451.86584	 	226.5633	453.01898	 	396.61578	479.59473	 	397.7857	514.7941	 	293.99057	548.533	 	463.64487	562.6025	 	350.40363	597.8735	*	1192.959	983.2705	
152	194.99477	61.518887	 	841.526	210.05844	 	915.36304	221.5137	 	913.1532	278.4597	 	1376.0532	274.73404	 	1222.7087	298.94348	 	890.94794	309.33334	 	686.2838	306.72522	 	1007.0273	321.55453	 	452.9151	326.43396	 	774.81775	355.21964	 	859.56665	363.8111	 	905.1923	365.8846	 	738.8571	394.07144	 	563.46704	379.04944	 	815.2262	392.42856	 	434.15488	432.21683	 	1299.625	452.45834	 	226.11842	453.46054	 	395.54706	480.1706	 	396.96033	514.8254	 	294.43365	548.609	 	463.36072	563.0643	 	349.98572	598.39526	*	1191.713	984.3611	
153	194.85007	61.490772	 	841.0753	210.32191	 	914.5833	221.20833	 	912.772	278.54	 	1374.7174	274.23914	 	1222.693	298.85965	 	889.7551	309.0306	 	686.1316	306.0965	 	1006.1	320.80908	 	451.48132	325.9486	 	773.67474	354.53885	 	858.9359	364.34616	 	904.9068	365.10168	 	738.0352	394.55634	 	562.414	378.8656	 	814.8412	391.92352	 	433.0946	431.95947	 	1298.5212	452.18085	 	224.61392	453.15823	 	395.55154	479.69586	 	396.2034	514.78815	 	295.1713	548.6852	 	462.85425	563.1568	 	351.37378	598.70386	*	1192.4907	986.0926	
154	194.79814	61.212173	 	841.66	210.22	 	915.0789	219.89473	 	913.47656	277.96094	 	1376.1364	273.4091	 	1223.9067	298.11865	 	891.067	308.86084	 	686.9779	306.04868	 	1006.93634	320.04544	 	451.1602	325.38348	 	773.2041	354.47958	 	858.01514	364.01514	 	904.9701	364.3547	 	738.0857	394.9	 	562.51074	378.71506	 	815.10974	391.7073	 	433.18518	432.53705	 	1299.1305	451.32608	 	224.59459	453.28378	 	395.33133	479.23495	 	397.2699	514.17255	 	294.84433	548.34906	 	464.0977	562.4885	 	350.5505	597.7121	 	1192.5952	983.23334	
155	194.86748	61.533215	 	841	212	 	914.3026	220.9079	 	912.6508	279.12698	 	1375.1171	273.5851	 	1223.8043	298.1261	 	890.2217	310.36597	 	686.11945	307.14603	 	1006.1111	320.8889	 	449.4434	326.09433	 	772.2041	355.08163	 	856.05817	363.84885	 	903.36664	364.96667	 	736.54285	395.62857	 	561.4149	379.72342	 	813.6222	392.55554	 	432.78317	433.5354	 	1298	452.88635	 	223.74051	453.91772	 	393.71497	479.3785	 	397.2541	514.5246	 	292.50906	549.07916	 	462.51544	563.39575	 	349.92636	598.8798	*	1192.7185	983.5756	
156	194.51785	61.27875	 	841.6184	212.03947	 	915.3461	220.25641	 	913.3226	277.75806	 	1375.841	272.75	 	1223.2982	296.5702	 	891.0263	309.31052	 	686.9375	306.0268	 	1007.5	320	 	449.55768	325.18268	 	771.9388	353.9592	 	856.88464	363.34616	 	904.0085	364.1695	 	737	395.5	 	561.20654	378.8913	 	814.04877	391.52438	 	433.1476	432.65237	 	1298.738	452.59525	 	224.06963	453.52533	 	394.5465	479.18604	 	398.07657	514.6892	 	292.96295	548.7824	 	463.74152	562.4585	 	349.67926	598.8302	 	1192.5667	984.74445	
157	194.82074	61.39585	 	841.8816	212.5	 	914.75	220.5	 	913.0887	278.4597	 	1374.6364	273.70456	 	1224.421	297.27194	 	891.31635	310.02042	 	686.9737	305.9298	 	1006.2321	320.94644	 	448.55713	325.40475	 	771.26843	354.60526	 	855.7273	363.61365	 	903.02136	364.79913	 	735.31946	396.45834	 	560.3889	379.77777	 	813.13855	391.71686	 	432.32568	433.27982	 	1297.78	452.42	 	223.01898	454.2595	 	392.92575	479.13367	 	397.45282	515.3774	 	293.11215	549.257	 	462.8397	563.3015	 	349.59677	598.42474	 	1192.9312	983.80273	
158	194.57106	61.549683	 	841.6127	212.44366	 	914.20667	220.62	 	913.2231	278.62308	 	1373.6522	274.06522	 	1223.822	298.27966	 	891.7449	310.16327	 	686.8826	306.04782	 	1007.0714	320.75	 	447.61008	325.77524	 	770.3111	354.97778	 	854.5714	362.26785	 	901.88464	363.94446	 	734.7029	396.80435	 	559.65955	379.72342	 	812.7955	391.38635	 	432.711	433.6468	 	1297.266	453.0532	 	222.26923	454.6154	 	392.94446	479.33334	 	398.13718	514.59735	 	292.35388	549.72833	 	462.9684	563.21	 	349.65747	598.72833	 	1193.4688	983.7422	
159	194.8167	61.322975	 	842.10254	212.0641	 	914.00665	220.47333	 	914.1512	277.7093	 	1374.4546	273.97726	 	1224.0546	297.23108	 	892.4	309.55	 	687.8363	305.86282	 	1007.8333	320.35965	 	447.3762	325.07144	 	770.663	353.7065	 	853.7364	362.1182	 	902.4655	363.93967	 	735.1	396.75714	 	559.57367	379.5316	 	813.2816	391.15518	 	433.34113	432.83646	 	1297.8182	452.0909	 	222.67949	453.91025	 	393.08694	478.82608	 	398.3584	514.0044	 	293.95145	550.1456	 	463.5109	562.76544	 	348.73376	598.3571	 	1191.3125	984.3958	
160	195.05675	61.62953	 	841.5	213.31944	 	912.83765	220.91559	 	913.156	278.404	 	1373.4149	275.8617	 	1223.4824	298.14035	 	891	310.60638	 	686.9138	306.84482	 	1007.1721	322.2541	 	445.23077	325.6154	 	769.9737	354.8158	 	852.78357	362.06717	 	901.0086	364.17242	 	733.56946	397.68054	 	557.9783	380.17392	 	812.45654	392.36957	 	432.20642	433.46332	 	1296.949	452.47958	 	221.57692	454.82053	 	391.81683	479.5891	 	398.34402	515.8578	 	292.28317	550.49115	 	462.34668	563.83795	 	349.33035	599.2768	*	1193.5662	985.47797	
161	194.80452	61.386322	 	842.1579	212.85527	 	912.8919	219.43243	 	913.42126	277.6496	 	1373.1735	275.07144	 	1223.8966	297.31897	 	891.5202	311.4293	 	687.59485	306.9655	 	1007.8051	321.38135	 	444.67307	324.94232	 	769.8	354.83334	 	853.05554	361.48148	 	901.5263	363.01755	 	733.8333	397.58334	 	557.69147	379.45746	 	813.408	391.52298	 	432.06882	431.94955	 	1297.881	451.9762	 	222.3108	453.56757	 	391.73254	478.23254	 	396.72882	513.822	 	294.05923	549.5237	 	463.0605	562.6411	 	351.13736	597.9835	 	1192.7164	984.6194	
162	194.58607	61.489452	 	842.06	213.47333	 	912.17566	220	 	913.5484	278.12097	 	1372.8877	275.92856	 	1222.7456	297.9035	 	890.77	311.85	 	687.3108	307.67117	 	1009.1071	320.69644	 	443.57477	325.77103	 	769.60986	354.6758	 	851.9386	361.95615	 	900.1607	363.57144	 	732.81744	398.3095	 	557.47894	379.63684	 	812.5575	391.97125	 	431.85184	432.5926	 	1297.8077	452.67307	 	221.30821	453.82877	 	390.21277	478.45746	 	396.59482	514.62067	 	293.1789	549.77985	 	463.01086	563.4239	 	348.5566	598.5849	*	1191.6132	984.39624	
163	194.67293	61.578945	 	841.6549	213.0493	 	911.6127	219.14789	 	913.1457	278.2638	 	1372	277	 	1222.6351	297.77026	 	890.62244	311.57144	 	687.0128	307.57693	 	1009.13336	321.3	 	442.23334	325.1857	 	768.6932	355.13635	 	850.6875	361.64062	 	899.47296	363.71622	 	731.93335	398.35	 	556.5	379.125	 	812.2528	391.67978	 	430.7973	432.9054	 	1297.3478	452.78262	 	220.41667	453.375	 	389.5	478.74176	 	397.32242	515.5561	 	293.05112	549.12665	 	462.64926	563.5187	 	348.54718	598.8679	 	1191.8954	985.562	
164	194.84831	61.434223	 	842.4583	212.63889	 	913.02057	218.5822	 	913.25195	277.89536	 	1372.266	275.84042	 	1222.4562	298.5263	 	891.2677	310.96466	 	688.1579	306.8421	 	1010	320.40323	 	442.54718	324.80188	 	769.2692	354.2033	 	851.74243	360.74243	 	899.7946	363.16965	 	732.1964	398.125	 	556.4032	378.77957	 	811.81323	391.41565	 	431.51868	432.48132	 	1298	452.98	 	219.5	452.81082	 	389.6358	477.67285	 	396.90335	514.2815	 	293.80396	548.8304	 	463.7143	562.8893	 	351.45615	598.4298	*	1193.6028	983.22894	
165	194.77962	61.402866	 	842	213	 	912.2778	219.41667	 	912.7093	278.44574	 	1371.5209	276.83334	 	1221.6947	298.93362	 	890.30414	311.66495	 	686.931	307.02585	 	1009.4355	321.19354	 	440.68094	325.23334	 	768.20215	354.67023	 	851.1866	361.2612	 	898.7182	363.9	 	730.44	398.84	 	555.2553	379.0851	 	810.3427	391.73596	 	430.51852	432.9074	 	1297.2727	453.13635	 	217.54054	453.31082	 	387.28494	478.0484	 	397.41177	515.89215	 	293.3153	548.964	 	462.45816	563.3289	 	348.25	599.73914	*	1193.1433	985.7098	
166	194.57657	61.321274	 	842.7895	212.30263	 	912.67566	218.74324	 	913.4697	277.96213	 	1372.1735	276.29593	 	1221.5536	298.70535	 	891.3788	311.05554	 	687.8894	305.89822	 	1010.3246	319.9386	 	440.35715	325.15714	 	768.24194	354.2097	 	850.84784	360.06522	 	898.5541	363.44595	 	731.3043	398.5435	 	555.44684	378.12766	 	810.6023	390.93182	 	430.92593	432.76852	 	1297.9286	452.09525	 	216.87837	453	 	387.7564	477.29486	 	398.39774	515.4773	 	294.1847	548.35583	 	463.19888	562.89777	 	351.61392	598.38605	*	1194.0143	983.8333	
167	194.66898	61.571728	 	842.5132	212.8421	 	912.27026	218.63513	 	913.32965	278.68518	 	1370.5869	276.02173	 	1221.3462	299.61966	 	890.3469	311.4694	 	687.2411	306.2143	 	1010.27966	320.6356	 	438.6905	325.63333	 	767.1344	354.3172	 	849.5303	360.4394	 	897.65314	363.8153	 	730.3889	399.6111	 	554.60754	378.9086	 	809.7023	391.32022	 	430.9107	432.9107	 	1297.4149	452.0532	 	215.52702	452.9054	 	387.00537	477.01614	 	395.97827	514.84784	 	293.307	548.1404	 	462.6018	563.00543	 	350.44254	598.9023	*	1193.7555	983.9744	
168	195.01765	61.405537	 	842.4733	213.94	 	911.54285	218.62857	 	912.958	278.958	 	1370.1	276.04	 	1219.7587	300.9569	 	890.1022	312.26343	 	686.5	306.98276	 	1010.4667	320.56668	 	437.48038	325.38235	 	765.9889	354.77777	 	849.5	360.5	 	897.2009	363.63083	 	730.1087	399.21738	 	554.4604	378.89603	 	809.4663	391.71347	 	429.69446	432.02777	 	1297.119	452.83334	 	214.5	453.18918	 	386.22415	476.78735	 	396.06757	515.4009	 	293.9886	548.6918	 	462.73077	563.0423	 	350.19305	598.302	 	1192.6735	982.5204	
169	194.66283	61.264366	 	843	213.38889	 	911.7714	217.58571	 	913.53906	277.97656	 	1370.3085	275.8617	 	1219.9828	300.17242	 	890.5606	311.75253	 	686.5	307.85715	 	1010.76666	320.41666	 	437.10376	324.93396	 	765.6573	353.97192	 	849.9211	360.72806	 	897.03156	362.95947	 	731.20734	398.76828	 	554.5	378.5	 	809.5568	390.77274	 	429.91443	431.77927	 	1296.9186	452.52325	 	214.09459	452.33783	 	386.37012	476.16232	 	398.15048	514.75244	 	294.16223	547.8911	 	463.62598	562.36615	 	348.0926	598.5	*	1192.9741	984.12933	
170	194.80711	61.33092	 	842.0263	214.67105	 	910.8288	218.30821	 	912.85876	279.10306	 	1370.7979	276.20212	 	1218.6239	301.77432	 	889.5833	312.375	 	685.9737	307.0263	 	1009.5645	321.46774	 	435.5097	325.33496	 	764.5787	354.691	 	848.5645	362.67743	 	895.9911	364.26785	 	730.8913	400.02173	 	553.0784	379.52942	 	808.1044	391.8956	 	428.2857	431.86606	 	1296.3914	453.43478	 	212.4452	453.15753	 	384.3242	477.41208	 	396.76532	516.0714	 	293.94196	549.8839	 	461.9923	563.41925	 	350.34885	599.1395	*	1191.6532	984.24774	
171	194.37912	61.301586	 	842.5986	214.59859	 	911.1486	216.98648	 	913.53876	278.67053	 	1371.0319	275.28723	 	1219.455	301.75226	 	890.401	311.4901	 	687.1637	306.323	 	1010.3305	320.72034	 	435.4903	325.0534	 	764.5217	354.55435	 	849.4107	361.51785	 	895.9312	363.30734	 	731.34784	399.82608	 	553.38	378.99	 	808.41956	391.2586	 	428.75925	430.87036	 	1297.2142	452.80612	 	212.51408	452.35916	 	385.51352	476.6216	 	396.125	514.23334	*	294.47595	549.78845	 	462.89185	562.37756	 	349.89743	598.10254	 	1192.6833	983.76666	
172	194.63731	61.446854	 	842.4079	215.05263	 	910.048	217.54109	 	913.2045	279.05304	 	1370.4546	276.56818	 	1219.5619	302.68585	 	890.44	313.05	 	687	306.86206	 	1010.4828	320.3793	 	434.5198	325.34158	 	763.7135	354.8146	 	849.0593	361.77118	 	894.6132	363.38678	 	730.9545	401.06818	 	551.4706	379.31372	 	807.3817	391.44623	 	428.09433	431.4434	 	1297.0652	453.1087	 	211.34932	453.17123	 	385.04053	476.7027	 	394.7143	513.9762	 	293.0112	550.54486	 	462.5706	563.00586	 	350.75	598.01	*	1193.0221	984.97797	
