Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17
Tracks 1 to 17
251	745.87006	30.475273	 	1117.155	199.16754	 	798.1643	216.99203	 	1182.5986	275.5003	 	638.1648	284.92432	 	1317.9427	391.47443	 	1199.6183	444.0112	 	973.94885	718.0623	 	742.3479	772.9211	 	647.583	784.3538	 	837.3301	820.3594	 	173.97404	897.12103	 	667.3585	887.1923	 	49.390648	898.85944	 	1265.5135	936.7636	 	532.77563	973.93	 	821.8736	1033.0376	 
252	745.3005	30.556461	 	1116.5441	199.64537	 	797.54553	217.4108	 	1182.3076	276.35406	 	637.764	285.1828	 	1317.5471	391.54352	 	1199.363	444.2636	 	973.0961	718.666	 	741.9813	773.12616	 	647.16724	785.0037	 	836.6542	820.6184	 	173.45647	897.95905	 	666.8613	887.29504	 	49.109413	899.00616	 	1265.074	937.18634	 	531.86017	974.8301	 	821.26874	1033.1796	 
253	745.3801	30.611156	 	1117.0475	199.14822	 	798.20386	216.97775	 	1183.0076	275.9561	 	638.089	285.1038	 	1317.5109	391.6828	 	1199.5852	444.4705	 	973.41516	718.8923	 	742.3793	772.7673	 	647.165	784.73615	 	837.2484	820.7958	 	173.83774	898.0386	 	667.3233	887.22375	 	49.632565	898.5977	 	1265.2314	936.98474	 	531.83765	975.32477	 	822.0918	1032.5726	 
254	745.3761	30.744114	 	1117.1005	199.21124	 	798.5261	217.26527	 	1183.183	275.18857	 	638.0205	285.1518	 	1317.5865	391.71063	 	1199.3486	444.4284	 	972.8532	718.56995	 	741.97363	772.6347	 	646.9178	784.2033	 	836.8031	821.34534	 	173.48442	898.2328	 	667.33234	887.26935	 	49.35416	898.4944	 	1264.3827	937.3024	 	531.93024	975.4079	 	822.3099	1032.1991	 
255	745.3994	30.89902	 	1117.1041	199.97406	 	798.41345	217.93135	 	1183.2383	275.4336	 	637.7115	285.3917	 	1317.6978	391.88422	 	1199.2487	444.37772	 	972.66876	718.8752	 	741.5061	773.07806	 	646.137	784.75244	 	836.55994	821.7923	 	173.00046	898.8539	 	666.5579	887.37445	 	48.955242	899.0147	 	1264.4015	937.43427	 	531.36865	975.863	 	822.0228	1032.0972	 
256	745.68304	30.675156	 	1117.6411	199.82317	 	798.5365	217.28967	 	1183.7892	275.45334	 	638.1193	285.12006	 	1318.2919	391.18234	 	1199.779	444.0104	 	972.8229	718.7727	 	742.1127	772.63116	 	646.4398	784.692	 	837.222	821.4167	 	173.70561	898.22174	 	666.74243	886.95715	 	49.187866	898.7818	 	1264.3488	937.05475	 	531.91223	975.4961	 	821.942	1032.4135	 
257	745.2445	30.890024	 	1117.2109	200.54591	 	798.3284	217.61397	 	1183.3727	276.05304	 	637.73914	285.61	 	1317.8904	391.47287	 	1199.6316	444.76877	 	972.0033	719.4632	 	741.774	773.03156	 	645.8805	785.2418	 	836.81213	821.82916	 	173.55063	898.26276	 	666.75903	887.24817	 	49.0242	899.3665	 	1263.9072	937.6308	 	531.59106	975.60156	 	821.2893	1032.9508	 
258	745.4399	30.902454	 	1117.7926	200.28418	 	798.56714	217.81511	 	1183.7853	275.788	 	638.00256	285.33353	 	1317.6097	391.2613	 	1199.8013	444.46094	 	972.2781	719.6914	 	741.8528	772.61993	 	645.44366	785.328	 	837.00525	821.3266	 	173.31325	897.9301	 	667.0742	886.65607	 	49.22418	899.3891	 	1264.0465	937.46387	 	532.3727	976.12195	 	822.23737	1032.216	 
259	745.63153	30.889185	 	1117.604	199.9251	 	798.6724	217.65024	 	1183.3832	275.96082	 	637.8926	285.2852	 	1317.5742	391.39655	 	1199.1458	444.25882	 	972.10144	719.7739	 	741.66345	772.50543	 	645.3902	785.1807	 	836.68207	821.0371	 	172.87418	897.6135	 	667.06946	887.1094	 	48.663765	899.4398	 	1264.2024	937.3589	 	532.5442	975.39276	 	822.1773	1032.2654	 
260	745.4259	30.87756	 	1117.9365	199.95535	 	798.8765	217.59253	 	1183.1906	276.0459	 	637.7596	285.49176	 	1317.2366	392.12656	 	1199.0223	444.07925	 	972.6278	720.2707	 	741.7178	772.9686	 	645.36	785.45575	 	837.0347	821.3577	 	173.18515	897.58636	 	667.01074	887.67523	 	48.943134	899.3038	 	1264.07	938.02484	 	532.5371	975.4961	 	822.2894	1032.3989	 
261	745.8164	30.72305	 	1118.7686	199.67377	 	799.59125	217.37105	 	1183.1836	275.9509	 	638.2026	285.15198	 	1317.5427	391.71182	 	1199.5531	444.06894	 	972.90063	719.872	 	742.14874	772.6814	 	645.5875	785.086	 	837.4286	821.3718	 	173.93329	897.10455	 	667.18634	887.44135	 	48.993816	899.081	 	1264.482	937.40576	 	532.569	975.1729	 	822.5523	1032.5508	 
262	745.2362	30.745672	 	1118.2815	199.44827	 	799.1533	217.43382	 	1182.3834	276.18274	 	637.6989	285.40454	 	1316.8118	391.6137	 	1198.8296	444.39822	 	972.23676	720.24176	 	741.84344	772.9292	 	645.0745	785.22363	 	836.7921	821.4569	 	173.53842	897.3013	 	666.70215	887.66864	 	48.315826	899.27466	 	1264.4568	937.2575	 	532.71387	975.575	 	821.7128	1032.9773	 
263	745.5095	30.656172	 	1118.5403	199.28427	 	799.64624	217.39017	 	1182.4419	275.59827	 	638.04675	285.23196	 	1317.2523	391.55215	 	1199.5544	444.17722	 	972.664	719.9852	 	742.36115	772.5808	 	645.31213	784.8435	 	837.12714	821.1843	 	173.91806	897.4964	 	666.96326	887.3133	 	48.369705	899.3344	 	1264.7826	937.15607	 	533.1399	975.78094	 	821.7276	1032.8673	 
264	745.28864	30.76576	 	1118.2963	199.01176	 	799.34406	217.02219	 	1182.5287	275.6533	 	638.1095	285.1275	 	1317.2495	391.64557	 	1199.3754	444.73224	 	972.9134	718.9872	 	743.0175	772.3722	 	645.24493	784.9415	 	837.26117	821.44855	 	174.67632	897.52606	 	666.7277	887.284	 	48.229332	898.8292	 	1264.8473	937.3066	 	532.9931	975.95514	 	821.68726	1032.9501	 
265	745.30927	30.860542	 	1118.0575	199.39062	 	799.353	216.98282	 	1181.7942	275.94315	 	637.76117	285.36554	 	1316.8759	391.8876	 	1199.43	444.76956	 	972.764	719.1149	 	742.5805	772.9863	 	644.94446	785.07947	 	837.0175	821.90186	 	174.53523	897.6605	 	666.4106	887.6021	 	48.018105	898.6893	 	1264.9333	937.5636	 	532.9516	975.5631	 	821.9865	1033.411	 
266	745.6149	30.687551	 	1118.1353	199.16512	 	799.89453	216.9686	 	1182.0436	275.903	 	638.1551	285.19995	 	1317.591	391.6268	 	1199.6848	444.93408	 	973.31213	718.83655	 	743.02905	772.6435	 	645.0262	784.7975	 	837.6732	822.3573	 	174.76236	897.4365	 	666.37305	887.1502	 	48.165882	898.2469	 	1265.2504	937.5679	 	533.0124	975.9219	 	821.9864	1033.3171	 
267	745.53845	30.718777	 	1117.9766	199.02307	 	799.4647	216.90773	 	1182.0408	276.31387	 	637.7661	285.3513	 	1317.2402	391.37015	 	1199.3602	445.39755	 	973.0759	719.22974	 	742.47534	772.5414	 	644.4602	784.4893	 	837.7361	822.263	 	174.44579	897.59186	 	665.88916	887.1232	 	47.941532	898.13416	 	1264.4652	937.72437	 	532.5228	976.3662	 	821.34973	1033.3987	 
268	745.38715	30.645227	 	1118.3024	199.44809	 	799.72534	216.68008	 	1182.1145	276.45303	 	638.08057	285.26233	 	1317.5051	391.50693	 	1199.6577	445.10245	 	973.24115	719.2856	 	742.94464	772.7029	 	645.0338	784.672	 	837.7749	822.1244	 	174.93695	897.0414	 	666.1865	887.4235	 	48.21849	898.13635	 	1264.8577	937.3645	 	532.9607	976.5372	 	821.5748	1033.6631	 
269	745.06555	30.611618	 	1118.8071	199.39517	 	799.96204	216.59229	 	1181.8165	276.3326	 	637.9254	285.22287	 	1317.3752	391.3229	 	1199.6151	444.9691	 	972.9134	719.4884	 	743.0682	772.521	 	644.71027	784.5414	 	837.77136	822.06573	 	175.35616	896.45135	 	665.7357	887.5825	 	48.060352	898.1658	 	1264.8982	937.8035	 	532.8379	976.20447	 	821.4252	1033.8601	 
270	744.87537	30.916428	 	1119.1115	199.78566	 	799.78235	216.68852	 	1181.6101	276.99844	 	637.67346	285.48184	 	1316.6823	391.7742	 	1199.5613	445.54187	 	972.8234	719.2733	 	742.688	772.8817	 	644.536	784.6844	 	837.6331	822.53595	 	175.20445	896.7709	 	665.6502	887.5606	 	48.205605	898.4489	 	1264.8367	938.5531	 	533.27954	976.45355	 	820.94934	1034.2156	 
271	745.20105	30.651768	 	1119.5248	198.97882	 	800.04333	216.27682	 	1181.7551	276.8715	 	638.191	284.98196	 	1317.1328	391.28775	 	1199.8661	444.7309	 	973.47345	718.2108	 	742.8594	772.2081	 	644.942	784.07135	 	837.6485	821.3859	 	175.82715	896.47485	 	666.2663	886.781	 	48.86788	898.15063	 	1265.1454	937.8402	 	534.0051	976.18463	 	821.5316	1033.7087	 
272	745.0804	30.713339	 	1119.3583	199.43211	 	799.6929	216.67737	 	1181.2186	277.257	 	637.6684	285.28168	 	1316.5217	391.83594	 	1199.6954	444.75964	 	972.7505	718.5281	 	742.2766	772.6477	 	644.4787	784.29486	 	837.7795	821.42816	 	175.04903	896.5144	 	665.71173	886.806	 	48.40674	898.114	 	1264.4901	938.06323	 	533.47266	976.9208	 	821.0132	1034.1277	 
273	745.41016	30.637688	 	1119.6652	199.96202	 	800.21576	215.93213	 	1181.6152	277.60013	 	638.06256	285.13226	 	1316.8099	391.5809	 	1200.5874	444.92392	 	973.7043	718.25336	 	742.6861	772.3562	 	644.84467	784.9127	 	837.9653	822.0023	 	175.67113	896.6648	 	665.6139	886.5033	 	49.261093	897.9743	 	1264.8605	937.98645	 	533.5683	977.09296	 	820.86884	1034.2401	 
274	745.4135	30.555996	 	1119.9065	199.94724	 	799.75037	216.15591	 	1182.0717	278.22888	 	638.1041	285.06946	 	1316.9026	391.37195	 	1200.733	444.7611	 	973.77686	718.3255	 	742.4545	773.01	 	644.49866	785.32306	 	838.2648	822.29895	 	175.5444	896.5648	 	664.6774	886.6564	 	49.151028	897.47095	 	1264.8905	938.3592	 	533.22687	977.1661	 	820.6383	1033.6893	 
275	744.85834	30.510897	 	1119.9226	200.17143	 	799.65906	216.24452	 	1181.6544	278.8427	 	637.7078	285.15738	 	1316.6237	391.98065	 	1201.0493	444.90326	 	973.531	718.9878	 	742.1635	773.02264	 	644.2536	785.7568	 	837.96265	822.48596	 	175.40433	897.1113	 	664.2738	887.158	 	49.289196	897.30035	 	1263.9977	938.5926	 	532.8735	977.4827	 	820.0746	1033.2903	 
276	745.0019	30.158175	 	1120.3066	199.66655	 	800.7012	216.11136	 	1182.4426	278.27783	 	638.1687	284.99356	 	1317.157	392.18024	 	1201.4054	444.31757	 	974.14343	718.9409	 	742.4988	772.9388	 	644.58954	785.78955	 	838.6219	822.40875	 	175.95248	896.51526	 	664.56213	887.19293	 	49.300293	896.8965	 	1264.499	938.27386	 	533.5075	977.7855	 	820.7419	1033.2045	 
277	744.83716	30.372087	 	1119.9747	199.54436	 	799.96216	216.28542	 	1182.1406	278.52237	 	637.7805	285.39905	 	1317.0656	392.36444	 	1201.214	445.17252	 	974.4659	719.4465	 	742.2158	773.22705	 	643.9156	786.1524	 	838.2265	822.3822	 	175.47505	896.5292	 	664.7228	887.30536	 	49.236732	896.85974	 	1264.151	938.36896	 	533.21606	978.2257	 	820.71246	1033.2566	 
278	745.1639	30.427456	 	1120.471	199.44347	 	800.2593	216.69672	 	1182.4086	278.36893	 	638.06464	285.15042	 	1316.914	392.01813	 	1201.4138	444.7195	 	974.7049	719.8462	 	742.6712	773.10706	 	644.065	785.70465	 	838.4785	822.1179	 	176.16154	896.4164	 	665.0359	886.5999	 	49.439644	896.92804	 	1264.1753	938.0891	 	533.54346	978.325	 	821.6589	1033.047	 
279	745.09406	30.528069	 	1120.9344	199.65935	 	799.7116	216.44687	 	1182.8235	278.6476	 	638.0882	285.1445	 	1316.9142	391.76102	 	1201.235	445.18176	 	975.029	719.8553	 	742.80383	773.22504	 	643.8791	785.355	 	838.1657	822.2504	 	176.58417	896.69867	 	664.7992	886.4072	 	49.273445	896.59906	 	1264.2448	938.30084	 	533.5208	978.6482	 	821.8763	1033.131	 
280	744.9622	30.641195	 	1120.82	199.81926	 	799.3896	216.60222	 	1182.4899	278.74823	 	637.6591	285.43234	 	1316.7207	391.797	 	1201.0183	445.3225	 	975.1111	720.3261	 	742.619	773.65186	 	643.4887	785.0957	 	838.0317	821.9925	 	175.67892	896.7117	 	664.64075	886.3402	 	49.178024	897.22034	 	1263.9371	938.3241	 	533.9749	979.10114	 	821.9231	1032.9243	 
281	745.15356	30.590569	 	1120.836	199.82681	 	799.6016	216.09952	 	1182.4474	278.81766	 	638.1324	285.1513	 	1316.7655	391.5636	 	1201.0839	445.2534	 	975.7156	719.7575	 	743.4292	773.3508	 	644.0709	784.7124	 	838.2056	821.67	 	176.63972	896.2836	 	664.6571	886.1296	 	49.358025	897.3205	 	1264.1299	938.20526	 	534.2392	978.8414	 	821.96063	1032.526	 
282	744.90857	30.60452	 	1119.0552	199.91988	 	799.0331	216.95529	 	1181.5826	278.7456	 	637.7026	285.29163	 	1316.4928	391.71463	 	1200.6943	444.87027	 	975.541	719.9154	 	743.14105	773.43677	 	643.94183	784.56134	 	837.7371	821.8993	 	176.46431	896.23364	 	664.5199	886.2758	 	48.735275	896.89526	 	1264.001	938.1998	 	533.6603	978.5376	 	821.54675	1033.1329	 
283	745.09534	30.557035	 	1119.5017	199.79292	 	799.5264	216.85701	 	1181.7498	278.8472	 	637.9367	285.24402	 	1316.8309	391.79492	 	1200.9104	444.45334	 	976.02026	720.13824	 	743.0848	773.22644	 	644.0758	784.9587	 	837.6973	821.3216	 	176.67966	895.80475	 	665.2062	886.4629	 	49.388985	896.66693	 	1264.4889	938.01013	 	533.79285	978.48676	 	822.40063	1033.2454	 
284	745.1121	30.566946	 	1118.898	199.7126	 	799.5742	216.98682	 	1181.4398	279.2766	 	637.9717	285.11865	 	1316.6871	391.84006	 	1201.3765	444.3672	 	975.6669	719.80145	 	743.2494	773.3385	 	644.43634	784.59064	 	837.0561	821.0044	 	177.04854	895.6109	 	665.4141	886.1882	 	49.721962	896.71814	 	1264.6467	937.85284	 	534.4501	977.8207	 	822.4281	1033.0991	 
285	745.0238	30.703726	 	1118.1699	200.11214	 	799.17773	217.1841	 	1181.2902	279.2533	 	637.8175	285.3638	 	1316.5728	392.27164	 	1201.475	444.52747	 	976.21765	719.8923	 	742.9381	773.55554	 	644.09827	784.6882	 	836.21564	821.591	 	177.07556	895.8834	 	665.1931	886.44385	 	49.812977	896.49884	 	1264.4475	937.98486	 	534.644	978.1189	 	822.90875	1033.3108	 
286	745.3324	30.527163	 	1118.3656	200.60123	 	799.49695	217.00288	 	1181.8016	278.85934	 	638.14166	285.07837	 	1316.9375	391.87308	 	1201.481	444.06915	 	976.4237	719.7063	 	743.1091	773.3406	 	644.3807	784.60767	 	835.8393	821.7528	 	177.4913	895.78284	 	665.1543	886.3297	 	50.039207	896.13904	 	1264.8873	937.6393	 	535.35394	977.6749	 	822.9567	1033.1182	 
287	745.06696	30.614475	 	1118.453	200.69948	 	799.7363	217.2868	 	1181.7708	278.74072	 	637.7714	285.2886	 	1316.7876	392.13837	 	1201.4164	444.4195	 	976.41174	720.1768	 	743.08453	773.4607	 	644.66315	784.67755	 	835.214	822.0873	 	177.45769	896.0006	 	664.73785	886.5828	 	50.119816	896.1601	 	1264.7373	937.67596	 	534.92896	977.55853	 	822.8198	1033.3267	 
288	745.09174	30.551601	 	1118.9364	200.62326	 	800.1323	217.47969	 	1182.2692	278.50244	 	638.0385	285.15436	 	1317.4196	392.16666	 	1201.9684	444.26535	 	976.6208	720.3096	 	743.15283	773.6417	 	645.2162	784.3651	 	835.68097	821.72314	 	177.66772	895.60913	 	665.14557	886.6039	 	50.815063	895.9074	 	1265.2374	937.613	 	535.3526	977.78784	 	822.8365	1033.3391	 
289	744.92896	30.703482	 	1119.0529	200.45595	 	800.0	217.34526	 	1182.2695	278.30478	 	638.0733	285.26495	 	1317.5103	392.4517	 	1201.83	444.33102	 	976.56415	720.70245	 	743.20703	773.49146	 	645.22864	784.28326	 	835.6828	821.76105	 	176.87575	895.79364	 	665.23615	886.4636	 	50.49764	896.2347	 	1265.2883	937.57715	 	535.31287	977.6802	 	822.6537	1033.0718	 
290	745.0518	30.766006	 	1119.1785	201.07399	 	799.91583	217.39165	 	1182.3546	278.98776	 	637.82477	285.508	 	1317.5168	392.5899	 	1201.8323	444.59766	 	976.74286	720.6015	 	742.9784	773.67084	 	644.5563	784.5529	 	835.8119	821.4945	 	176.62503	896.328	 	665.3522	886.56165	 	50.054054	896.60516	 	1265.0048	938.20197	 	534.98315	977.94257	 	822.47015	1033.2258	 
291	745.7052	30.641785	 	1119.2614	200.74428	 	799.6936	216.97629	 	1181.8925	278.58823	 	638.14575	285.027	 	1317.9033	392.12494	 	1201.9813	444.4101	 	977.1811	719.8946	 	742.9693	772.9924	 	645.07446	784.48456	 	836.38824	820.4954	 	176.59056	895.8802	 	665.75244	886.1206	 	50.202995	896.2788	 	1264.7742	937.4253	 	535.8887	977.4422	 	823.08215	1032.5635	 
292	745.50085	30.716206	 	1118.9327	201.31987	 	799.13416	216.94289	 	1181.2954	278.8824	 	637.71466	285.43097	 	1317.7792	392.61667	 	1201.7725	444.93304	 	976.8969	719.9341	 	742.4249	773.61914	 	645.14276	785.49054	 	835.9741	821.35596	 	175.93196	896.4042	 	665.19604	886.7326	 	49.558876	896.7074	 	1263.9734	937.7544	 	535.35596	977.8239	 	823.0138	1032.7195	 
293	745.8891	30.749897	 	1118.9843	201.16733	 	799.50574	217.1145	 	1180.9813	278.65015	 	638.0382	285.27057	 	1317.8905	392.43497	 	1202.0708	444.7845	 	977.1076	719.92926	 	742.99304	773.5638	 	645.54846	785.3271	 	835.69415	821.54987	 	176.61168	895.6447	 	665.44403	886.86224	 	50.091866	896.2744	 	1263.9755	937.49445	 	535.5922	977.31433	 	823.35675	1032.8445	 
294	746.03564	30.721672	 	1118.3439	200.88736	 	798.87494	217.14937	 	1180.7383	278.75238	 	638.0016	285.0682	 	1317.9518	392.02826	 	1201.8055	444.53424	 	976.8572	720.236	 	743.22565	773.1802	 	645.6208	784.87213	 	835.55237	821.07776	 	176.63757	895.4279	 	665.6468	887.03973	 	50.343033	896.2381	 	1264.0908	937.2223	 	535.3628	976.6963	 	823.61804	1032.689	 
295	745.808	30.844572	 	1117.9573	201.256	 	798.5388	217.62727	 	1180.5554	279.45163	 	637.69617	285.29535	 	1317.8085	392.30933	 	1202.0284	444.33456	 	976.5367	720.4191	 	742.70135	773.27893	 	645.23975	785.22595	 	835.71735	821.1327	 	176.54057	895.48676	 	665.74725	887.25995	 	50.274582	896.55927	 	1263.5186	937.6129	 	535.70764	976.977	 	823.6022	1032.7605	 
296	745.73975	30.731087	 	1117.9338	201.44196	 	798.8668	217.5625	 	1180.8053	278.98666	 	638.1682	285.04492	 	1318.0885	391.94525	 	1201.9952	444.01944	 	975.6963	720.22455	 	743.49756	773.3223	 	646.10925	785.00354	 	836.1522	821.2105	 	177.51651	895.4387	 	666.41724	886.80475	 	51.00279	896.33673	 	1263.7549	937.4969	 	535.8874	976.4767	 	823.2879	1032.6893	 
297	745.3624	30.789951	 	1117.5554	202.31656	 	798.8552	217.91301	 	1180.6294	279.49847	 	637.74457	285.3873	 	1317.7487	392.2197	 	1201.5853	444.7728	 	975.22876	720.3521	 	743.1955	773.80664	 	646.47815	785.1169	 	835.8972	821.03143	 	177.75905	896.4805	 	666.2747	887.40564	 	50.998825	896.5232	 	1263.797	937.8189	 	536.4232	977.22015	 	822.59656	1033.46	 
298	745.642	30.697357	 	1118.1846	202.44893	 	798.8907	217.756	 	1181.1616	279.33035	 	637.9746	285.19046	 	1317.6635	391.6857	 	1201.7083	444.59464	 	975.6701	720.4189	 	743.2283	773.7912	 	646.7985	785.5888	 	836.1218	820.3344	 	178.03462	897.03314	 	666.26886	887.7079	 	51.113037	896.48706	 	1264.0508	937.6013	 	536.6769	977.12164	 	822.6977	1033.0648	 
299	745.566	30.727947	 	1118.013	202.33961	 	798.21686	217.58076	 	1181.3842	279.39508	 	637.96796	285.16223	 	1317.3857	390.94998	 	1201.6564	444.22	 	975.68005	720.5259	 	743.26337	773.73694	 	646.68805	785.356	 	836.23206	820.1434	 	177.89586	896.5069	 	666.3783	887.576	 	50.962055	896.3602	 	1263.9388	937.74945	 	536.0683	976.6	 	822.23425	1032.9922	 
300	745.3524	30.993496	 	1117.9735	202.69946	 	797.83575	217.54	 	1180.7843	279.322	 	637.70056	285.48352	 	1317.1774	391.2855	 	1201.8472	444.42316	 	975.7779	720.8891	 	742.98676	773.9877	 	646.92334	785.9035	 	835.6893	820.34106	 	177.5237	897.25854	 	666.58527	888.19037	 	51.32146	896.5961	 	1263.8943	938.0808	 	536.077	977.23047	 	821.98846	1033.7815	 
